dataset,task,epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1_score,train_precision_glioma,train_recall_glioma,train_f1_glioma,train_precision_meningioma,train_recall_meningioma,train_f1_meningioma,train_precision_none,train_recall_none,train_f1_none,train_precision_pituitary,train_recall_pituitary,train_f1_pituitary,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_precision_glioma,val_recall_glioma,val_f1_glioma,val_precision_meningioma,val_recall_meningioma,val_f1_meningioma,val_precision_none,val_recall_none,val_f1_none,val_precision_pituitary,val_recall_pituitary,val_f1_pituitary,train_precision_NPancreas,train_recall_NPancreas,train_f1_NPancreas,train_precision_PPancreas,train_recall_PPancreas,train_f1_PPancreas,val_precision_NPancreas,val_recall_NPancreas,val_f1_NPancreas,val_precision_PPancreas,val_recall_PPancreas,val_f1_PPancreas,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1
brain_mri_nd5,classification,11,0.020581671829929326,0.9467913122935264,0.9467640833591898,0.9467913122935264,0.946765473649765,0.944789356984479,0.9354555433589462,0.9400992829564259,0.9274326553051127,0.9294765840220386,0.9284534947716016,0.9622641509433962,0.965034965034965,0.9636475662353666,0.9582532271354024,0.966214345056771,0.9622173193601765,0.014374041677005095,0.975260050604442,0.9754661651723787,0.975260050604442,0.9753007551299743,0.9685314685314685,0.9805309734513274,0.9744942832014072,0.9526952695269527,0.9632925472747497,0.9579646017699115,0.9916666666666667,0.9612277867528272,0.9762100082034455,0.995575221238938,0.9900990099009901,0.9928295642581357,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,12,0.02024572557075446,0.9489702678006607,0.9489442092009428,0.9489702678006607,0.9489544637559908,0.94415127528584,0.9427003293084523,0.9434252444249148,0.9377765486725663,0.9341597796143251,0.9359646701628485,0.9625976161117962,0.9633895516248457,0.9629934210526315,0.9570247933884297,0.9620603710883412,0.9595359756939649,0.006987458520621535,0.9817261737419174,0.9818022978370111,0.9817261737419174,0.98168382859921,0.9831410825199645,0.9805309734513274,0.9818342933097032,0.9795454545454545,0.9588431590656284,0.9690837549184935,0.9967479674796748,0.9903069466882067,0.993517017828201,0.9721925133689839,1.0,0.9859002169197397,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,13,0.01812481754527848,0.9545933787868138,0.9546043132435508,0.9545933787868138,0.9545980468647671,0.9476680534267572,0.9501646542261252,0.9489147116860338,0.9421009098428453,0.9413223140495868,0.9417114510128152,0.9719934102141681,0.9707939119703826,0.9713932908005762,0.9642163661581137,0.9626142342841318,0.9634146341463414,0.013807953291144934,0.9806016305875738,0.9809609894330722,0.9806016305875738,0.980661312746689,0.995507637017071,0.9805309734513274,0.9879625501560411,0.9832402234636871,0.978865406006674,0.9810479375696767,0.9476117103235747,0.9935379644588045,0.9700315457413249,0.9833333333333333,0.9735973597359736,0.978441127694859,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,14,0.017592092278844573,0.9552962676600829,0.9552806910928932,0.9552962676600829,0.9552861200730729,0.9526223005729396,0.9490669593852908,0.9508413064995052,0.9407550289335905,0.9404958677685951,0.9406254305000689,0.9627659574468085,0.9679144385026738,0.9653333333333334,0.9681969026548672,0.9695375242315148,0.9688667496886675,0.10719757465909822,0.9755411863930278,0.9756965624416576,0.9755411863930278,0.9755473499723227,0.9695916594265855,0.9876106194690265,0.9785181937746602,0.9590254706533776,0.9632925472747497,0.9611542730299667,0.99,0.9596122778675282,0.9745693191140279,0.9900332225913622,0.9834983498349835,0.9867549668874173,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,15,0.016920862321107673,0.9571237787305827,0.9571212797950671,0.9571237787305827,0.9571117904503096,0.9482871481562295,0.9541163556531285,0.9511928211862551,0.9510158641803507,0.9413223140495868,0.9461442613872352,0.9694719471947195,0.9666803784450844,0.9680741503604532,0.9660876757650951,0.9703683190252008,0.9682232660956065,0.013790487900320943,0.9814450379533315,0.9821632945750227,0.9814450379533315,0.9815062085500333,0.997270245677889,0.9699115044247788,0.9834006280843428,0.945031712473573,0.9944382647385984,0.9691056910569106,0.9983164983164983,0.9579967689822294,0.9777411376751854,0.9891067538126361,0.9988998899889989,0.9939792008757526,,,,,,,,,,,,,,,,,,,,,,,,
hf_brain_tumor,classification,1,0.017073938508458196,0.9604841580633677,0.9604538470104984,0.9604841580633677,0.9604475265475256,0.9448329448329449,0.9492583918813428,0.9470404984423676,0.9535415079969536,0.9378277153558052,0.945619335347432,0.9748427672955975,0.9773013871374527,0.9760705289672544,0.9649859943977591,0.9731638418079096,0.9690576652601969,0.04269646890774492,0.9565836298932384,0.9602582924258248,0.9565836298932384,0.9560659103697235,1.0,0.8415841584158416,0.9139784946236559,0.8888888888888888,0.9968847352024922,0.9397944199706314,0.9949874686716792,0.9730392156862745,0.9838909541511772,0.9514066496163683,0.9973190348525469,0.9738219895287958,,,,,,,,,,,,,,,,,,,,,,,,
hf_brain_tumor,classification,2,0.012343881719483316,0.970808116767533,0.9708220901757201,0.970808116767533,0.9708049642454916,0.9527131782945737,0.9594067135050741,0.956048230260599,0.9562264150943396,0.949063670411985,0.9526315789473684,0.9892268694550064,0.9842370744010088,0.9867256637168141,0.9803508771929824,0.9865819209039548,0.9834565293910594,0.005302272843664306,0.9864768683274021,0.9870345765744674,0.9864768683274021,0.9865117725717023,1.0,0.9603960396039604,0.9797979797979798,0.9525222551928784,1.0,0.9756838905775076,1.0,0.9828431372549019,0.9913473423980222,0.9920212765957447,1.0,0.9959946595460614,,,,,,,,,,,,,,,,,,,,,,,,
hf_brain_tumor,classification,3,0.010746996757065135,0.9725881096475614,0.9726484802960494,0.9725881096475614,0.972611127084188,0.9551430781129157,0.9640905542544886,0.9595959595959596,0.9609902475618904,0.9595505617977528,0.9602698650674663,0.9885859226379201,0.9829760403530895,0.9857730003161556,0.9816254416961131,0.9809322033898306,0.9812787001059696,0.18684174569217601,0.9758007117437723,0.9768483403008494,0.9758007117437723,0.9759172644208607,0.98989898989899,0.9702970297029703,0.98,0.9271137026239067,0.9906542056074766,0.9578313253012049,0.9948717948717949,0.9509803921568627,0.9724310776942355,0.9893333333333333,0.9946380697050938,0.9919786096256684,,,,,,,,,,,,,,,,,,,,,,,,
hf_brain_tumor,classification,4,0.01085720452770984,0.9766820932716269,0.9766674993573106,0.9766820932716269,0.9766674734879962,0.9688230709275136,0.970335675253708,0.9695787831513261,0.9652830188679246,0.9580524344569289,0.9616541353383459,0.9905243209096652,0.9886506935687264,0.9895866203849795,0.9789768745620182,0.9865819209039548,0.9827646851916989,0.017148759889062594,0.9843416370106761,0.984427678868611,0.9843416370106761,0.9843508340920466,0.9899665551839465,0.976897689768977,0.9833887043189369,0.9662576687116564,0.9813084112149533,0.973724884080371,0.9900990099009901,0.9803921568627451,0.9852216748768473,0.9893617021276596,0.9973190348525469,0.9933244325767691,,,,,,,,,,,,,,,,,,,,,,,,
hf_brain_tumor,classification,5,0.010185866081783708,0.9752580989676042,0.9752582546777937,0.9752580989676042,0.9752563943958518,0.967843137254902,0.9633099141295862,0.9655712050078247,0.958924570575056,0.9617977528089887,0.9603590127150337,0.9930686830497795,0.9936948297604036,0.9933816577371573,0.9774170783345095,0.9781073446327684,0.9777620896576068,0.02679181349456718,0.9807829181494662,0.9810012840269887,0.9807829181494662,0.9807856657649499,0.974025974025974,0.9900990099009901,0.9819967266775778,0.9723926380368099,0.9875389408099688,0.9799072642967542,0.9974683544303797,0.9656862745098039,0.9813200498132005,0.976063829787234,0.9839142091152815,0.9799732977303071,,,,,,,,,,,,,,,,,,,,,,,,
pancreas,classification,1,0.05669881273272701,0.7997159090909091,0.7801374604430381,0.7997159090909091,0.7683728745311267,,,,,,,,,,,,,0.019121131222081287,0.9375,0.9380051129803728,0.9375,0.93771536513472,,,,,,,,,,,,,0.6666666666666666,0.2909090909090909,0.4050632911392405,0.814873417721519,0.9554730983302412,0.8795900939368061,0.8723404255319149,0.8913043478260869,0.8817204301075269,0.9612403100775194,0.9538461538461539,0.9575289575289575,,,,,,,,,,,,
pancreas,classification,2,0.027734576511482537,0.9048295454545454,0.9059212519277373,0.9048295454545454,0.9053180335507921,,,,,,,,,,,,,0.01683844658757814,0.9659090909090909,0.9680014430014431,0.9659090909090909,0.9663529829545454,,,,,,,,,,,,,0.788235294117647,0.8121212121212121,0.8,0.9419475655430711,0.9332096474953617,0.9375582479030755,0.9,0.9782608695652174,0.9375,0.9920634920634921,0.9615384615384616,0.9765625,,,,,,,,,,,,
pancreas,classification,3,0.01910095574037934,0.9431818181818182,0.9434385419105922,0.9431818181818182,0.9433001522819905,,,,,,,,,,,,,0.015865798425776036,0.9488636363636364,0.9572314049586776,0.9488636363636364,0.9502252018030487,,,,,,,,,,,,,0.874251497005988,0.8848484848484849,0.8795180722891566,0.9646182495344506,0.961038961038961,0.9628252788104089,0.8363636363636363,1.0,0.9108910891089109,1.0,0.9307692307692308,0.9641434262948207,,,,,,,,,,,,
pancreas,classification,4,0.010984525347587558,0.9744318181818182,0.9751787308274278,0.9744318181818182,0.974638818227064,,,,,,,,,,,,,0.0035872193667190995,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,,,,,,,,,,,,,0.9248554913294798,0.9696969696969697,0.9467455621301775,0.9905838041431262,0.9758812615955473,0.983177570093458,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9923076923076923,0.9923076923076923,0.9923076923076923,,,,,,,,,,,,
pancreas,classification,5,0.008017192142274738,0.9801136363636364,0.9801136363636364,0.9801136363636364,0.9801136363636364,,,,,,,,,,,,,0.002180520150762856,0.9943181818181818,0.9944390715667311,0.9943181818181818,0.9943377604667927,,,,,,,,,,,,,0.9575757575757575,0.9575757575757575,0.9575757575757575,0.987012987012987,0.987012987012987,0.987012987012987,0.9787234042553191,1.0,0.989247311827957,1.0,0.9923076923076923,0.9961389961389961,,,,,,,,,,,,
pancreas,classification,6,0.013331619090422464,0.9673295454545454,0.9675797907782516,0.9673295454545454,0.9674311229834486,,,,,,,,,,,,,0.008484313873023812,0.9886363636363636,0.9886363636363636,0.9886363636363636,0.9886363636363636,,,,,,,,,,,,,0.9226190476190477,0.9393939393939394,0.9309309309309309,0.9813432835820896,0.9758812615955473,0.9786046511627907,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9923076923076923,0.9923076923076923,0.9923076923076923,,,,,,,,,,,,
pancreas,classification,7,0.0052794570807774025,0.9872159090909091,0.9873442497334755,0.9872159090909091,0.9872556568196102,,,,,,,,,,,,,0.0004014395027215042,1.0,1.0,1.0,1.0,,,,,,,,,,,,,0.9642857142857143,0.9818181818181818,0.972972972972973,0.9944029850746269,0.9888682745825603,0.9916279069767442,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,
pancreas,classification,8,0.007721721190715802,0.9801136363636364,0.9800313561648537,0.9801136363636364,0.9800283926607168,,,,,,,,,,,,,0.007255943174558607,0.9772727272727273,0.979090909090909,0.9772727272727273,0.9775686553030304,,,,,,,,,,,,,0.968944099378882,0.9454545454545454,0.9570552147239264,0.9834254143646409,0.9907235621521335,0.9870609981515711,0.92,1.0,0.9583333333333334,1.0,0.9692307692307692,0.984375,,,,,,,,,,,,
pancreas,classification,9,0.004474743628138226,0.9900568181818182,0.9900413561427281,0.9900568181818182,0.9900463145544535,,,,,,,,,,,,,0.0019253497263310817,0.9943181818181818,0.9944390715667311,0.9943181818181818,0.9943377604667927,,,,,,,,,,,,,0.9817073170731707,0.9757575757575757,0.9787234042553191,0.9925925925925926,0.9944341372912802,0.9935125115848007,0.9787234042553191,1.0,0.989247311827957,1.0,0.9923076923076923,0.9961389961389961,,,,,,,,,,,,
pancreas,classification,10,0.005053883856569221,0.9900568181818182,0.9900435202268689,0.9900568181818182,0.9900250044556095,,,,,,,,,,,,,0.0017786983057290358,0.9943181818181818,0.9944390715667311,0.9943181818181818,0.9943377604667927,,,,,,,,,,,,,0.9876543209876543,0.9696969696969697,0.9785932721712538,0.9907749077490775,0.9962894248608535,0.9935245143385754,0.9787234042553191,1.0,0.989247311827957,1.0,0.9923076923076923,0.9961389961389961,,,,,,,,,,,,
btcv,segmentation,1,0.11852371692657471,0.20259915865384615,,,,,,,,,,,,,,,,0.17459790408611298,0.37213134765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1030704477328188,0.1738927834344587,0.19609216729424978,0.32788805521206843,0.010048728171387824,0.01989751165684895,0.19010116033222652,0.2816412765291766,0.36668103182683814,0.5366007477790143,0.01352128883761487,0.0266818052793388
btcv,segmentation,2,0.11551323303809533,0.22184870793269232,,,,,,,,,,,,,,,,0.1755640208721161,0.3311767578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11331895005792447,0.18874051127512603,0.2140553869495181,0.3526287008821926,0.012582513166330857,0.024852321668059466,0.1696502809844154,0.25966723466551317,0.32428932601390953,0.4897560067028788,0.015011235954921246,0.02957846262814755
btcv,segmentation,3,0.11267467187001155,0.2749586838942308,,,,,,,,,,,,,,,,0.17349326610565186,0.36358642578125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1404015931659618,0.22393803484971034,0.26816923835108586,0.42292342416343115,0.012633947980837744,0.024952645535989512,0.18650461659869752,0.27889086677848945,0.35687411336361635,0.5260239101753442,0.01613511983377868,0.03175782338163471
btcv,segmentation,4,0.10981572591341458,0.34359975961538464,,,,,,,,,,,,,,,,0.1699368953704834,0.42254638671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17587010286734978,0.2665153295597996,0.3371640970200884,0.5042972627988876,0.014576108714611137,0.028733396320711573,0.21690644046130095,0.31097241837661377,0.416671804670962,0.5882404143248107,0.017141076251639922,0.03370442242841686
btcv,segmentation,5,0.10677565061129056,0.44473031850961536,,,,,,,,,,,,,,,,0.16485977172851562,0.4927978515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2285327123956854,0.3228183357983458,0.43899893746121926,0.6101449084260359,0.01806648733015155,0.03549176317065571,0.2526669247992014,0.3448407578196613,0.48830049260783065,0.6561853537415963,0.017033356990572113,0.03349616189772626
btcv,segmentation,6,0.1046216212786161,0.48623422475961536,,,,,,,,,,,,,,,,0.1594163477420807,0.60272216796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24978354844074957,0.342874053965897,0.48126588038893914,0.6498035049083452,0.018301216492560012,0.03594460302344876,0.3080796695936863,0.39082425176707275,0.600135151734856,0.7501055783746684,0.01602418745251664,0.03154292515947712
btcv,segmentation,7,0.1021995865381681,0.5645094651442307,,,,,,,,,,,,,,,,0.15562772750854492,0.677978515625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29018223627658085,0.3785666098312129,0.5606646205135071,0.7184946889217377,0.019699852039654617,0.038638530740688036,0.34566747480981547,0.4181998001931045,0.6763984298290211,0.8069661934698998,0.014936519790609849,0.029433406916309173
btcv,segmentation,8,0.1000025593317472,0.6122295673076923,,,,,,,,,,,,,,,,0.15161538124084473,0.736083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3158657402804408,0.4009255154988058,0.608642911295283,0.7567159958516864,0.023088569265598557,0.0451350351459252,0.37595982319551613,0.4403515624401149,0.7348703169983759,0.8471760797312251,0.017049329392656302,0.03352704514900476
btcv,segmentation,9,0.09800420357630803,0.6789738581730769,,,,,,,,,,,,,,,,0.14784644544124603,0.7763671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34955525217059125,0.42558130170834174,0.6765807696661055,0.8070959442065507,0.022529734675077025,0.04406665921013272,0.39881333848132433,0.4586085309261555,0.7752147239216244,0.8733757257365449,0.022411953041024228,0.04384133611576615
btcv,segmentation,10,0.09667530426612267,0.7193134014423077,,,,,,,,,,,,,,,,0.14517450332641602,0.795166015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3704322717528711,0.44064602738117536,0.7174081567041967,0.8354544653857281,0.02345638680154553,0.045837589376622585,0.40967059486603175,0.46725482592865103,0.7940725286813888,0.8852178671561488,0.025268661050674743,0.04929178470115321
btcv,segmentation,11,0.09463783869376549,0.7472768930288461,,,,,,,,,,,,,,,,0.13952991366386414,0.8282470703125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38753895304156893,0.45594855869544215,0.7453014100487455,0.8540661295035905,0.02977649603439238,0.05783098788729377,0.42523453139388795,0.47522332437681714,0.8275523961219049,0.9056401314435463,0.02291666666587095,0.044806517310088036
btcv,segmentation,12,0.0933605432510376,0.7667893629807693,,,,,,,,,,,,,,,,0.1359153687953949,0.85479736328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39700970344566877,0.4615277903632518,0.7651619735608367,0.8669595028917217,0.02885743333050084,0.05609607783478188,0.4374687431334314,0.48089774036303173,0.8543528835505427,0.9214566344186951,0.020584602716320108,0.040338846307368344
btcv,segmentation,13,0.09105226626762977,0.8189039963942307,,,,,,,,,,,,,,,,0.1340610384941101,0.88018798828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4240719937508989,0.4792871994086677,0.817874478250292,0.8998140279052687,0.030269509251505736,0.058760370912066755,0.4523298906042753,0.4922710707775741,0.8798212317810712,0.936069044126572,0.024838549427479456,0.048473097428576195
btcv,segmentation,14,0.0898311000603896,0.8170635516826923,,,,,,,,,,,,,,,,0.1316617727279663,0.9010009765625,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4226726747570439,0.4778172776395331,0.8160478906205083,0.8987074568189725,0.029297458893579494,0.056927098460093646,0.4647263015558494,0.501820301849543,0.90071008814336,0.947761674715144,0.02874251496833877,0.05587892898394185
btcv,segmentation,15,0.08796407626225398,0.8594689002403846,,,,,,,,,,,,,,,,0.13141301274299622,0.9080810546875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.44945359055894135,0.5006836879658317,0.8586352816698933,0.9239416577720954,0.04027189944798933,0.07742571815956817,0.4763515923259366,0.5188858661700151,0.907680990615413,0.9516066838015693,0.045022194036460225,0.08616504853846085
btcv,segmentation,16,0.08712707116053654,0.8703801081730769,,,,,,,,,,,,,,,,0.132414311170578,0.916748046875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.45361708361463077,0.5013170349596099,0.8697219653053668,0.9303222419632023,0.037512201923894685,0.07231182795601732,0.4900512879401753,0.5381536293110174,0.9162727886506888,0.9563072586297767,0.06382978722966165,0.11999999999225806
btcv,segmentation,17,0.08530994103505062,0.8866248497596154,,,,,,,,,,,,,,,,0.13340774178504944,0.92138671875,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4688737911361658,0.5190300010849097,0.8859178351394876,0.9395084119069935,0.05182974713284389,0.09855159026282587,0.49845748624966907,0.5500705300351185,0.9208748003383654,0.9588077267463259,0.07604017216097272,0.1413333333239111
btcv,segmentation,18,0.08393519658308762,0.9064190204326923,,,,,,,,,,,,,,,,0.13220757246017456,0.93487548828125,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4826592631167125,0.5314227959301216,0.9058621275935506,0.9506061477147283,0.05945639863987436,0.11223944414551507,0.5085183960781615,0.5593193225274623,0.9344916502889581,0.9661366593640986,0.08254514186736499,0.15250198569082588
cvc_clinicdb,segmentation,1,0.07246926634102023,0.7086538615158486,,,,,,,,,,,,,,,,0.06306302038634695,0.8719571741615854,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4381260547999366,0.5662024355323358,0.6874626768147872,0.8147886009691482,0.188789432785086,0.31761627009552346,0.5847112196856359,0.6973849081845163,0.8643303903793457,0.927228773225625,0.3050920489919261,0.4675410431434075
