epoch,train_loss,train_accuracy,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_loss,val_accuracy,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1,dataset,task
1,0.025214074552059172,0.4673858642578125,0.23995310569814385,0.33348090657843893,0.46223269858862936,0.6322286446401915,0.01767351280765833,0.034733168516686445,0.028745779395103456,0.8253662109375,0.41893472019257655,0.46478320374256893,0.8249666597325133,0.9040895682482541,0.012902780652639875,0.02547683923688367,medseg_covid,segmentation
2,0.024306824058294298,0.649078369140625,0.3333689194880847,0.41247651020158255,0.6465185194291403,0.7853158185591412,0.020219319547029116,0.03963720184402382,0.025549980998039245,0.9343505859375,0.4708506564895243,0.49035075241576237,0.9343185148987123,0.9660441211747761,0.007382798080336235,0.014657383656748674,medseg_covid,segmentation
3,0.023591146618127824,0.74564208984375,0.38477727702872994,0.4515673803457514,0.743929115666094,0.8531643964003092,0.02562543839136588,0.04997036429119367,0.022296950221061707,0.97103271484375,0.4861471401263114,0.493912510255438,0.9710316539900496,0.9853029524151434,0.0012626262625731219,0.002522068095732574,medseg_covid,segmentation
4,0.02292516678571701,0.82291259765625,0.4234661075446602,0.4754062073604743,0.822110771513192,0.9023718912878838,0.024821443576128355,0.04844052343306477,0.019970965385437012,0.9792236328125,0.4896118164056523,0.4947513846226703,0.9792236328113046,0.9895027692453406,0.0,0.0,medseg_covid,segmentation
5,0.02229951396584511,0.8784912109375,0.4483385135852388,0.4857084238126554,0.8782128339004627,0.9351579523356662,0.01846419327001488,0.03625889528964453,0.01899832338094711,0.98021240234375,0.49010620117127673,0.4950036678807692,0.9802124023425535,0.9900073357615384,0.0,0.0,medseg_covid,segmentation
6,0.021685613691806792,0.920660400390625,0.4706953770638413,0.4997476032834546,0.92052603583912,0.9586186478715681,0.020864718288562577,0.04087655869534097,0.018565809726715087,0.98028564453125,0.4901428222650267,0.49502234550747726,0.9802856445300534,0.9900446910149545,0.0,0.0,medseg_covid,segmentation
7,0.02112729549407959,0.94583740234375,0.483098927793932,0.5060792553069051,0.9457761754908357,0.9721325478273543,0.020421680097028248,0.04002596278645594,0.018552809953689575,0.9799560546875,0.4899780273431519,0.494938285305309,0.9799560546863038,0.989876570610618,0.0,0.0,medseg_covid,segmentation
8,0.020695945620536803,0.960443115234375,0.48702149244447657,0.5033440517956844,0.9604214948959056,0.9798112267146938,0.01362148999304755,0.026876876876675098,0.019130407273769377,0.97890625,0.4897421807514923,0.4952483202902798,0.9789059925035963,0.9893405712164646,0.0005783689993881799,0.0011560693640950248,medseg_covid,segmentation
9,0.020146629214286803,0.9684173583984375,0.48998126041698387,0.5033994398197752,0.968405691798739,0.9839492903658544,0.011556829035228682,0.022849589273696066,0.019959865510463713,0.9761962890625,0.4888657578108336,0.4955109111678498,0.976195417311454,0.9879543376732797,0.0015360983102132054,0.0030674846624198625,medseg_covid,segmentation
10,0.01968673840165138,0.972967529296875,0.49112187915159794,0.5023452220181523,0.9729606803478137,0.9862950539655866,0.009283077955382137,0.018395390070718134,0.019660675525665285,0.9782958984375,0.48998977525954296,0.4961958563397994,0.9782951035792591,0.9890284839802358,0.0016844469398268136,0.0033632286993630477,medseg_covid,segmentation
11,0.019264115393161772,0.97557373046875,0.48971477006839254,0.49766063085968304,0.9755714194149911,0.9876346760512243,0.003858120721793925,0.007686585668141749,0.019563737511634826,0.9802734375,0.4901367187494017,0.49501923266563824,0.9802734374988034,0.9900384653312765,0.0,0.0,medseg_covid,segmentation
12,0.018879400938749312,0.98065185546875,0.49095581126779153,0.4963742457488404,0.9806513830901082,0.9902311850156562,0.0012602394454747914,0.002517306482024586,0.019788825511932374,0.98092041015625,0.4904602050775263,0.4951841604167595,0.9809204101550526,0.990368320833519,0.0,0.0,medseg_covid,segmentation
13,0.018509366735816,0.9813140869140625,0.490820251737772,0.49561085965877477,0.9813139728633045,0.9905688712679438,0.00032653061223956683,0.0006528480496057965,0.01989770829677582,0.98121337890625,0.4906066894525261,0.49525880924917576,0.9812133789050522,0.9905176184983515,0.0,0.0,medseg_covid,segmentation
14,0.01823659911751747,0.98134765625,0.4906738281248503,0.49529301591988034,0.9813476562497006,0.9905860318397607,0.0,0.0,0.02022409737110138,0.98123779296875,0.4906188964837761,0.4952650289886846,0.9812377929675522,0.9905300579773691,0.0,0.0,medseg_covid,segmentation
15,0.018114135414361954,0.98133544921875,0.49066772460922525,0.49528990641415316,0.9813354492184505,0.9905798128283063,0.0,0.0,0.02046150267124176,0.98123779296875,0.4906188964837761,0.4952650289886846,0.9812377929675522,0.9905300579773691,0.0,0.0,medseg_covid,segmentation
16,0.017937785759568215,0.9815032958984375,0.491245956928943,0.49632055208041903,0.9815029572071688,0.99066514499736,0.0009889566507171757,0.001975959163478084,0.020719417929649354,0.98106689453125,0.4905334472650262,0.49522148759281576,0.9810668945300524,0.9904429751856315,0.0,0.0,medseg_covid,segmentation
17,0.01773957535624504,0.981463623046875,0.4908963369162236,0.49565158110771207,0.9814635099088186,0.9906450509946386,0.00032916392362855227,0.0006581112207854869,0.02095347046852112,0.9810302734375,0.4911575786702623,0.49649573535080277,0.9810298102969054,0.9904240766067768,0.0012853470436191936,0.0025673940948287934,medseg_covid,segmentation
18,0.01759222857654095,0.9815032958984375,0.4909165263519944,0.49566239092964043,0.9815031830025264,0.9906652600126306,0.00032986970146247946,0.0006595218466502965,0.021014155447483064,0.9808837890625,0.4904418945306513,0.49517482776014937,0.9808837890613026,0.9903496555202987,0.0,0.0,medseg_covid,segmentation
19,0.017434177547693254,0.981573486328125,0.49078674316391274,0.495350534865522,0.9815734863278255,0.990701069731044,0.0,0.0,0.021177317202091216,0.980810546875,0.4910403632001358,0.49642507753822973,0.9808100783698567,0.9903120840106306,0.0012706480304148253,0.0025380710658288023,medseg_covid,segmentation
20,0.017350102588534356,0.9815460205078125,0.49077301025375647,0.495343540018374,0.9815460205075129,0.990687080036748,0.0,0.0,0.021283678710460663,0.98089599609375,0.491085926930541,0.4964525170789454,0.9808955296748201,0.9903556396392514,0.001276324186261881,0.002549394518639299,medseg_covid,segmentation
21,0.01726105622947216,0.981585693359375,0.4908756686228736,0.4955193019437493,0.9815856371628998,0.9907072586257414,0.00016570008284729577,0.0003313452617572673,0.021387846767902376,0.98099365234375,0.4908176344261738,0.4958442023914228,0.9809934203286405,0.9904055311459811,0.0006418485237071984,0.0012828736368644725,medseg_covid,segmentation
22,0.017140753194689752,0.9815582275390625,0.49094448346108965,0.49567736271390783,0.9815581149784296,0.9906932403939255,0.0003308519437496964,0.000661485033890169,0.02143810987472534,0.981103515625,0.4905517578119012,0.4952308185243295,0.9811035156238024,0.990461637048659,0.0,0.0,medseg_covid,segmentation
23,0.017090792208909987,0.9815673828125,0.4908664310337544,0.49551447425583617,0.9815673265601452,0.9906979322918831,0.00016553550736358988,0.00033101621978929137,0.021397024393081665,0.98116455078125,0.49058227539002613,0.49524636931027977,0.9811645507800523,0.9904927386205595,0.0,0.0,medseg_covid,segmentation
24,0.016987599804997443,0.9816009521484375,0.49080047607406896,0.49535752951876694,0.9816009521481379,0.9907150590375339,0.0,0.0,0.021253645420074463,0.98118896484375,0.4905944824212761,0.49525258935637606,0.9811889648425522,0.9905051787127521,0.0,0.0,medseg_covid,segmentation
25,0.016923785954713822,0.981573486328125,0.49078674316391274,0.495350534865522,0.9815734863278255,0.990701069731044,0.0,0.0,0.0211176261305809,0.98131103515625,0.49065551757752607,0.49528368728752237,0.9813110351550521,0.9905673745750447,0.0,0.0,medseg_covid,segmentation
26,0.016879887133836747,0.9815673828125,0.49078369140610023,0.495348980471802,0.9815673828122005,0.990697960943604,0.0,0.0,0.021045464277267455,0.98135986328125,0.49067993164002605,0.4952961253870637,0.9813598632800521,0.9905922507741274,0.0,0.0,medseg_covid,segmentation
27,0.01688278131186962,0.981610107421875,0.4908050537107877,0.49535986102676044,0.9816101074215754,0.9907197220535209,0.0,0.0,0.020950067043304443,0.981396484375,0.490698242186901,0.49530545355941785,0.981396484373802,0.9906109071188357,0.0,0.0,medseg_covid,segmentation
28,0.016794271022081374,0.981573486328125,0.49078674316391274,0.495350534865522,0.9815734863278255,0.990701069731044,0.0,0.0,0.02096326947212219,0.98140869140625,0.49070434570252597,0.49530856287357744,0.9814086914050519,0.9906171257471549,0.0,0.0,medseg_covid,segmentation
29,0.01678488068282604,0.98160400390625,0.49080200195297524,0.49535830669049186,0.9816040039059505,0.9907166133809837,0.0,0.0,0.02095468044281006,0.98143310546875,0.49071655273377596,0.4953147813869631,0.9814331054675519,0.9906295627739262,0.0,0.0,medseg_covid,segmentation
30,0.01672043912112713,0.9816162109375,0.4908081054686002,0.49536141535345407,0.9816162109372004,0.9907228307069081,0.0,0.0,0.020917239785194396,0.98143310546875,0.49071655273377596,0.4953147813869631,0.9814331054675519,0.9906295627739262,0.0,0.0,medseg_covid,segmentation
31,0.016730786859989168,0.981573486328125,0.4908695102119594,0.495516083458398,0.9815734300943968,0.9907010410889868,0.00016559032952201375,0.0003311258278090873,0.02093751132488251,0.98143310546875,0.49071655273377596,0.4953147813869631,0.9814331054675519,0.9906295627739262,0.0,0.0,medseg_covid,segmentation
32,0.016702178865671158,0.981597900390625,0.49079895019516273,0.49535675234464827,0.9815979003903255,0.9907135046892965,0.0,0.0,0.02095772176980972,0.98143310546875,0.49071655273377596,0.4953147813869631,0.9814331054675519,0.9906295627739262,0.0,0.0,medseg_covid,segmentation
33,0.016672275215387344,0.9815948486328125,0.49079742431625645,0.49535597516813584,0.9815948486325129,0.9907119503362717,0.0,0.0,0.02096148133277893,0.98143310546875,0.49071655273377596,0.4953147813869631,0.9814331054675519,0.9906295627739262,0.0,0.0,medseg_covid,segmentation
