epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_dice,val_dice,train_iou,val_iou,dataset,task
54,0.004091974066321735,0.004187297207027225,0.9934072806793136,0.9942976601758794,0.8326730258838653,0.8556677717467158,0.7478132582586243,0.7748636399713271,brain_stroke_bleeding,segmentation
55,0.004094358092591504,0.004105955399760049,0.9934198874370277,0.994703743326005,0.8344540831415992,0.8592882769132016,0.7498309770925202,0.779347336401678,brain_stroke_bleeding,segmentation
56,0.0040656111909250165,0.004215510197021254,0.9934509431084698,0.9944669637248744,0.8353227808919572,0.8552648434748299,0.7508244162395041,0.7744102349976619,brain_stroke_bleeding,segmentation
57,0.004090269957141251,0.004215420378212952,0.9934672396489295,0.9940633342493719,0.835125448631406,0.8515526189610685,0.7506035893889051,0.7698699029811634,brain_stroke_bleeding,segmentation
58,0.004056217632155574,0.0041161312080507904,0.9935727059390743,0.9945000883322864,0.8371357000695545,0.857129485827095,0.7529181207792535,0.7766757925540599,brain_stroke_bleeding,segmentation
59,0.004052751179155835,0.004109551896102464,0.9937098428644522,0.9943197432474874,0.8381633998513673,0.855963705700592,0.7541244623568772,0.7752261667824718,brain_stroke_bleeding,segmentation
60,0.004015633371900251,0.004021119345073125,0.9936108336941121,0.9946031426664573,0.8389430127952797,0.8609018256942256,0.7549985031387513,0.7813062421545958,brain_stroke_bleeding,segmentation
61,0.003997377826074509,0.003992584257868666,0.993670177699937,0.994659577182789,0.8403200836254001,0.8613937868714932,0.7565976332435982,0.7819223900358963,brain_stroke_bleeding,segmentation
62,0.00400353848971708,0.003957060675824707,0.9936126785854849,0.994662030857412,0.8376576618904013,0.8618886689493126,0.7535240133312908,0.7825326143828615,brain_stroke_bleeding,segmentation
63,0.003945171513995836,0.003907234599841899,0.9937993200960328,0.9948877689227387,0.8426256171807402,0.8654678939367737,0.7592958104803793,0.7870137344476016,brain_stroke_bleeding,segmentation
64,0.003946104169042044,0.003950544413010679,0.9937412060177897,0.9947405484453518,0.8426930029905304,0.8617512764929145,0.7593619275966257,0.7823783845376684,brain_stroke_bleeding,segmentation
65,0.00394941552047165,0.0038965404333181717,0.9937464332100125,0.994820292870603,0.8426360915090041,0.8651524136994361,0.7592968584097384,0.7866077841509765,brain_stroke_bleeding,segmentation
66,0.0039792116496815185,0.0039603228694829505,0.993724294513539,0.9946448551350503,0.8409209972657401,0.8614787643239165,0.7573034657985145,0.7820241805407191,brain_stroke_bleeding,segmentation
67,0.004002810969610959,0.0039209379023643,0.9936870892041877,0.9947515899811558,0.8406473755771544,0.8645683499288495,0.7569792543184466,0.7858678455368616,brain_stroke_bleeding,segmentation
68,0.0039172520959557455,0.003967571647921999,0.9937944003857053,0.9944105292085427,0.843344244965456,0.8610279053946964,0.7601310834654165,0.781423972261055,brain_stroke_bleeding,segmentation
69,0.0039542767803374705,0.003937437231816239,0.9937501229927582,0.9945896474560302,0.8437947972554739,0.8619829231533627,0.7606470816490118,0.782634905275877,brain_stroke_bleeding,segmentation
70,0.003930254381910079,0.0039006320375892982,0.9937879432659005,0.9946914749528895,0.8424260576360355,0.8636181887778966,0.7590615015198041,0.7846766681579609,brain_stroke_bleeding,segmentation
71,0.003913607138680571,0.00392360992767104,0.9938829551715995,0.9946583503454773,0.8437924075548736,0.863835770314918,0.7606721093336759,0.7849401869264387,brain_stroke_bleeding,segmentation
72,0.0038928010827047697,0.0039112639412209015,0.993715070056675,0.9947479094692211,0.8433997857348305,0.8641782738126096,0.7601791564797247,0.7853824113661231,brain_stroke_bleeding,segmentation
73,0.0038685041669784324,0.003922546703611786,0.9938801878345404,0.9946681650439698,0.8444710639391132,0.8635841384985536,0.7614640405149087,0.784630000122015,brain_stroke_bleeding,segmentation
74,0.003885100307107272,0.00389633601035305,0.9938666586311398,0.9947074238379398,0.8444702939329705,0.8645385642765351,0.7614603153813617,0.7858224090392337,brain_stroke_bleeding,segmentation
75,0.003885077889680262,0.0038881440782666805,0.9939198529990554,0.9948117050094221,0.8448301902519675,0.8647000059437768,0.7618923510756924,0.7860430107925275,brain_stroke_bleeding,segmentation
76,0.0038543848475671235,0.003866635337846363,0.9938469797898299,0.9948227465452262,0.8450605018172914,0.8662882907732614,0.7621467841092683,0.7880256967378716,brain_stroke_bleeding,segmentation
77,0.003859267670952103,0.003872393139043645,0.9938469797898299,0.9948337880810302,0.8447967165314316,0.8663825124232436,0.7618379857328894,0.7881455841884568,brain_stroke_bleeding,segmentation
78,0.0038936243061755108,0.0038888814611051548,0.9938691184863035,0.9947515899811558,0.8452516365903195,0.8649706805722555,0.7623752979099003,0.7863684316390642,brain_stroke_bleeding,segmentation
79,0.003858247663947737,0.003877243130051311,0.9938503620906801,0.9948607785018844,0.8453826435394971,0.8663320021574189,0.7625249388828165,0.7880875140211347,brain_stroke_bleeding,segmentation
80,0.003920063836223233,0.003868963326042022,0.9938282233942065,0.9947650851915829,0.8435936591398525,0.8668422721897839,0.7604288586855252,0.788708012695702,brain_stroke_bleeding,segmentation
81,0.0038433134630885472,0.003868923077930757,0.9938503620906801,0.9947626315169598,0.8462260015037901,0.8663875164234119,0.7635148588746532,0.7881384334195904,brain_stroke_bleeding,segmentation
82,0.0038284821909681075,0.003852167208889621,0.9939087836508187,0.994895129946608,0.8466423867155848,0.8668922600717542,0.7640166358185494,0.7887950619235932,brain_stroke_bleeding,segmentation
83,0.003837993307513014,0.0038490740947387924,0.9939343046481424,0.9948558711526382,0.8461480434565714,0.867612625027266,0.7634406485429215,0.7896909618051302,brain_stroke_bleeding,segmentation
84,0.003872945595072859,0.0038521984339359417,0.9939232352999056,0.9948350149183417,0.8454845978705716,0.8672320431502051,0.762659626420632,0.7892095740104752,brain_stroke_bleeding,segmentation
85,0.0038626728490257743,0.003851466592232786,0.9937879432659005,0.9948239733825377,0.8447423896876731,0.8669235303035179,0.7617621063872713,0.7888208572384265,brain_stroke_bleeding,segmentation
86,0.00386046739271666,0.0038398899999096165,0.9938079295891058,0.994850963803392,0.8453373987071431,0.8668267405937565,0.7624630759138737,0.7887047071418287,brain_stroke_bleeding,segmentation
87,0.003859754895758569,0.003851659521086132,0.9940044105203085,0.9947908487751256,0.8472067568999554,0.8662951512591102,0.7647010698895631,0.7880282598193853,brain_stroke_bleeding,segmentation
88,0.0038782651688650215,0.0038654443681539604,0.9938411376338161,0.9947221458856784,0.845632503513821,0.8662654328779708,0.7628160372459257,0.7879781539848737,brain_stroke_bleeding,segmentation
89,0.0038583871887372784,0.0038520618149982624,0.9937737990987091,0.9948239733825377,0.844697589941358,0.867104345369265,0.7617067424920576,0.7890474188420971,brain_stroke_bleeding,segmentation
90,0.003845072944908959,0.0038467797277560783,0.9939164706982053,0.994853417478015,0.8467638489117447,0.8676641739589263,0.764161182728701,0.7897552196995699,brain_stroke_bleeding,segmentation
91,0.0038590570559879993,0.0038498666268497257,0.993914318324937,0.9948497369660804,0.8458131738922028,0.8673644342521627,0.7630432472520792,0.7893783682942296,brain_stroke_bleeding,segmentation
92,0.0038404860522044397,0.003853285282700505,0.9939186230714736,0.9948497369660804,0.8457385002548656,0.8672328322066809,0.7629565025108355,0.789213325300133,brain_stroke_bleeding,segmentation
93,0.0038679356989392106,0.0038478597624218044,0.993941991695529,0.9948485101287688,0.846565851366383,0.867636234298498,0.7639334556584936,0.7897192227441573,brain_stroke_bleeding,segmentation
94,0.003863663823163179,0.0038481727616870823,0.9937455107643262,0.9948472832914573,0.8429153964309062,0.8674982478764801,0.7596215119505086,0.7895457957279618,brain_stroke_bleeding,segmentation
95,0.003880159802716085,0.0038479294758945255,0.9938448274165617,0.9948975836212312,0.8441429901994822,0.8676371671489875,0.7610733286771085,0.7897295808148275,brain_stroke_bleeding,segmentation
96,0.0038697554704073996,0.003853568255002774,0.9939330747205605,0.9948301075690955,0.8460509489007406,0.8667928964533074,0.763326329576065,0.7886584069148059,brain_stroke_bleeding,segmentation
97,0.003807932138442993,0.0038552838354254486,0.9938881823638224,0.9948227465452262,0.8457703612925289,0.86701535421454,0.7629875716024133,0.7889356661339517,brain_stroke_bleeding,segmentation
98,0.0038498795828230737,0.0038471081897841026,0.9938903347370907,0.9949073983197236,0.8456909123984553,0.8674948020068243,0.7628947866416146,0.7895527339500323,brain_stroke_bleeding,segmentation
99,0.003822873395771464,0.003847801655381169,0.994013327495277,0.9948681395257538,0.8483031386660966,0.8671552451825348,0.765997392386796,0.7891195089532794,brain_stroke_bleeding,segmentation
100,0.0038400497052921757,0.0038480674052358273,0.993946603923961,0.9948853152481156,0.8459796535969604,0.8673520261806578,0.7632454023867166,0.7893694748226504,brain_stroke_bleeding,segmentation
