epoch,train_loss,val_loss,train_accuracy,val_accuracy,train_dice,val_dice,train_iou,val_iou,dataset,task
13,0.00743776472724803,0.007018918544054032,0.9387721816283925,0.951141357421875,0.8193942063734996,0.8605542852821393,0.7206614788428085,0.7724845227180405,cvc_clinicdb,segmentation
14,0.007135801872779034,0.007153477395574251,0.9423817931236952,0.9425313313802083,0.8241959986832729,0.8458764602517861,0.7269172498673284,0.752516474689886,cvc_clinicdb,segmentation
15,0.007013920857911319,0.006330142046014468,0.9410163385634134,0.9524983723958333,0.8191951662418604,0.8634795188105502,0.7209459085485483,0.7764712298264259,cvc_clinicdb,segmentation
16,0.006663853850892292,0.006057721624771754,0.9439113672690501,0.9615926106770833,0.8316963743529475,0.8793309211574963,0.7359029465663249,0.7988661245763501,cvc_clinicdb,segmentation
17,0.006501051820892382,0.005811018993457159,0.9457518511873695,0.9597249348958333,0.8328518567400098,0.876212804936382,0.7376501803178546,0.7943847163237117,cvc_clinicdb,segmentation
18,0.0063481958649103725,0.00570997508863608,0.9447350233233298,0.9624837239583334,0.8342978378137753,0.8782105970961372,0.7391247733189108,0.7975264170101671,cvc_clinicdb,segmentation
19,0.006203342392449588,0.005672335376342138,0.9464628661599687,0.9584676106770833,0.8367750665724281,0.8739896763032857,0.7424130998229013,0.7912214761574631,cvc_clinicdb,segmentation
20,0.006163443833402901,0.00557774951060613,0.9458176009590292,0.9566019694010417,0.8337813331366641,0.8772023292649755,0.7387518770007311,0.7951485546763237,cvc_clinicdb,segmentation
21,0.005774795013579048,0.005426949386795362,0.9489394408924844,0.963189697265625,0.8462102289716116,0.8823769840187978,0.7542368647156983,0.803234690961445,cvc_clinicdb,segmentation
22,0.005806556449802534,0.0056536064793666204,0.9480276087878392,0.9530802408854167,0.8428741465376437,0.8712249935481683,0.7500153950852377,0.7866129454573172,cvc_clinicdb,segmentation
23,0.005611195662574131,0.005084103842576345,0.9507794151226514,0.9613484700520833,0.8507822362407638,0.8846159328116975,0.7602010510163135,0.8059567187213565,cvc_clinicdb,segmentation
24,0.005596732079111709,0.0049147768567005794,0.9501387371150835,0.9625569661458333,0.8482195100773082,0.8892014955144241,0.7569293893998577,0.8124453674834451,cvc_clinicdb,segmentation
25,0.005508350865577109,0.004867814605434736,0.9512029659772965,0.9648783365885417,0.8526493832353323,0.8938528747273327,0.7625902173229107,0.8192875449735537,cvc_clinicdb,segmentation
26,0.005330834607739538,0.004617463983595371,0.9511815590748957,0.9656982421875,0.8550255917852321,0.89481183833159,0.7655377694145215,0.8207616260276147,cvc_clinicdb,segmentation
27,0.005287449052537906,0.00573028971751531,0.9536627210007829,0.9516642252604167,0.8584743767895893,0.8725029690918111,0.7703435424622883,0.7880363391179442,cvc_clinicdb,segmentation
28,0.005201014851478545,0.004581405408680439,0.9523742293515136,0.9635396321614583,0.8595245309688163,0.8948117766442022,0.7714181208506021,0.8204210528720135,cvc_clinicdb,segmentation
29,0.005185527816445942,0.004513020192583402,0.9535995196698852,0.9650675455729166,0.8593711905989805,0.8999378836682281,0.7714613885286412,0.8279231618991316,cvc_clinicdb,segmentation
30,0.00529134083764787,0.004545621201395988,0.9514231512591336,0.964300537109375,0.8562369010642021,0.8938499957501136,0.7670984609775282,0.8191917588509368,cvc_clinicdb,segmentation
31,0.005211518490239822,0.004529001315434774,0.9523084795798539,0.9646891276041667,0.8550524282273295,0.8991213361516202,0.7657936225461546,0.826700252407212,cvc_clinicdb,segmentation
32,0.004970528854208849,0.0043676193182667095,0.9539715920211378,0.9686543782552083,0.8635014917851849,0.9080373657547831,0.7767785993361701,0.8401674598940199,cvc_clinicdb,segmentation
33,0.004818235689264747,0.0040081324055790905,0.9559323623434238,0.968463134765625,0.8678357717037865,0.9069982438574,0.7827215544982788,0.8386209182668833,cvc_clinicdb,segmentation
34,0.004866753963438604,0.004007885915537675,0.9554996371020354,0.9694559733072917,0.8678677298808073,0.9101905909894878,0.7826826681650378,0.8434446418179353,cvc_clinicdb,segmentation
35,0.0047870147701096185,0.004446544870734215,0.9561892451722338,0.9630900065104167,0.8682614739526282,0.8964710916680714,0.7833204802575514,0.8226905353280352,cvc_clinicdb,segmentation
