epoch,train_loss,train_accuracy,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_loss,val_accuracy,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1,dataset,task
11,0.00816880801692605,0.9281094360351563,0.7595709457127351,0.853899223193758,0.9194317804826849,0.9580249632539406,0.5997101109427851,0.7497734831335754,0.0077833026647567746,0.919124755859375,0.7720554840381728,0.8649158756875609,0.9056493876387204,0.9504889970981552,0.6384615804376254,0.7793427542769666,kvasir_seg,segmentation
12,0.007623796109110117,0.9304876708984375,0.7671808110132801,0.8595107161989739,0.9219092194418568,0.9593681221942306,0.6124524025847035,0.7596533102037172,0.006354360654950142,0.93659423828125,0.8041085577812273,0.886282054287993,0.9266374583695716,0.9619219789837826,0.6815796571928829,0.8106421295922034,kvasir_seg,segmentation
13,0.007322688382118941,0.9310971069335937,0.7687343575921992,0.8606279038372096,0.9225797978675446,0.9597310851709111,0.6148889173168539,0.7615247225035081,0.006149317622184753,0.935421142578125,0.8025263041690739,0.885286930887843,0.92515498688505,0.9611226038293931,0.6798976214530977,0.809451257946293,kvasir_seg,segmentation
14,0.007083511203527451,0.9294967651367188,0.7637058747205652,0.8569439213078683,0.92090097394257,0.9588219137111048,0.6065107754985605,0.7550659289046319,0.006232356801629067,0.94103759765625,0.8139078292204399,0.8927279218583233,0.9318370082905724,0.9647159716803733,0.6959786501503075,0.8207398720362733,kvasir_seg,segmentation
15,0.00664366165176034,0.93512451171875,0.7818078440361186,0.8700627190220551,0.9267973027975133,0.9620080964945281,0.6368183852747239,0.7781173415495821,0.005819352865219116,0.944466552734375,0.8177366977247429,0.8950349274520905,0.9362336757619936,0.9670668240945084,0.6992397196874922,0.8230030308096725,kvasir_seg,segmentation
16,0.006463739406317472,0.93544677734375,0.7802431476705058,0.8688337293239144,0.9273536283518624,0.9623077101267299,0.6331326669891493,0.775359748521099,0.005594609901309013,0.941441650390625,0.8142267277439741,0.8929070305289737,0.9323712973809146,0.965002221513667,0.6960821581070336,0.8208118395442803,kvasir_seg,segmentation
17,0.006154273040592671,0.93542236328125,0.7817142889260591,0.8699509444049802,0.9271999675232986,0.9622249721339199,0.6362286103288197,0.7776769166760407,0.005308169722557068,0.944764404296875,0.8205541513631447,0.8969689516140527,0.9363767255996276,0.9671431320366287,0.7047315771266617,0.8267947711914767,kvasir_seg,segmentation
18,0.0059974386543035505,0.9379977416992188,0.7917695563739173,0.8771235663393169,0.9297765294772417,0.9636105686590659,0.6537625832705931,0.790636564019568,0.005263153538107872,0.9472802734375,0.8217224944183783,0.8975113704478606,0.9397341705911824,0.9689308822195724,0.7037108182455741,0.8260918586761486,kvasir_seg,segmentation
19,0.005763519406318664,0.94016845703125,0.7967577139781197,0.880517278233509,0.9322561217272058,0.9649405285815634,0.6612593062290336,0.7960940278854546,0.00490764033049345,0.949263916015625,0.8291981186685315,0.9024659496121774,0.941797074659757,0.9700262575838718,0.716599162677306,0.834905641640483,kvasir_seg,segmentation
20,0.005498867351561785,0.9432601928710938,0.807808200351849,0.8881429423985295,0.935475261959819,0.9666620703925481,0.6801411387438789,0.8096238144045109,0.0049198343977332115,0.949326171875,0.8331581680239435,0.9051609066092655,0.9415218518266756,0.9698802523812414,0.7247944842212114,0.8404415608372896,kvasir_seg,segmentation
21,0.005292666833847761,0.9427777099609375,0.8049870213485455,0.886174292433423,0.9350633743869422,0.9664421194300002,0.6749106683101487,0.805906465436846,0.004709189031273126,0.9487451171875,0.8306388457121423,0.903503793932628,0.9409497155633614,0.9695766026481015,0.7203279758609231,0.8374309852171546,kvasir_seg,segmentation
22,0.005352560114115477,0.9407476806640624,0.7996400353806454,0.8825497112760181,0.9327891841257836,0.9652259975240827,0.6664908866355073,0.7998734250279537,0.004687674194574356,0.9471484375,0.8205782519568973,0.8967283684416931,0.939652853373419,0.9688876560970042,0.7015036505403756,0.8245690807863821,kvasir_seg,segmentation
23,0.00521465353667736,0.9424905395507812,0.8032154689363056,0.8849302690979919,0.9348250658935839,0.9663148181945248,0.6716058719790271,0.8035457200014591,0.00464403547346592,0.949053955078125,0.8362417013907201,0.9072733461939406,0.9408359937170134,0.9695162257529665,0.7316474090644267,0.8450304666349147,kvasir_seg,segmentation
24,0.005108918575569987,0.9460806274414062,0.815432556927166,0.8932366050285286,0.9386392935233763,0.9683485696995733,0.6922258203309557,0.818124640357484,0.004383650161325931,0.953544921875,0.8467588630622759,0.9138760426997901,0.946143155952055,0.9723263708102716,0.7473745701724968,0.8554257145893084,kvasir_seg,segmentation
25,0.004918434349820018,0.9470120239257812,0.8207445608527875,0.8968591054809313,0.9394529983198786,0.9687814029354812,0.7020361233856962,0.8249368080263814,0.004189392235130072,0.95570556640625,0.8509749240846847,0.9164628489701739,0.9487833107496403,0.9737186330733415,0.753166537419729,0.8592070648670064,kvasir_seg,segmentation
26,0.004873956721276045,0.9478311157226562,0.8197211178412463,0.8960554226578143,0.9406476069055892,0.969416192366295,0.6987946287769035,0.8226946529493337,0.004311688430607319,0.952581787109375,0.8451539548121697,0.9129002771375905,0.944939056628512,0.9716901446429205,0.7453688529958274,0.8541104096322606,kvasir_seg,segmentation
27,0.0048087429720908405,0.9482003784179688,0.8236416517287317,0.8987463030710756,0.9408230324983677,0.9695093439686486,0.7064602709590956,0.8279832621735026,0.004087606053799391,0.956956787109375,0.8525494681967138,0.917387191002057,0.9503860240576003,0.9745619711531863,0.7547129123358274,0.8602124108509278,kvasir_seg,segmentation
28,0.004589214213192463,0.9500421142578125,0.8287911059858978,0.902107316938923,0.9428961318793381,0.97060889299037,0.7146860800924575,0.833605740887476,0.004670257903635502,0.949940185546875,0.8413613490373808,0.910621122302287,0.9415639748294411,0.9699026012389357,0.7411587232453206,0.8513396433656383,kvasir_seg,segmentation
29,0.004594819862395525,0.950032958984375,0.8283402079711758,0.9017985456159628,0.9429211678200725,0.9706221574373144,0.7137592481222791,0.8329749337946113,0.004132951758801937,0.955263671875,0.8480608596138846,0.9145832125125144,0.9484263187890503,0.9735305971215772,0.7476954004387188,0.8556358279034517,kvasir_seg,segmentation
30,0.004572943998500705,0.949534912109375,0.8276808600111878,0.9013964553724032,0.9422985662922023,0.9702921915769376,0.7130631537301733,0.8325007191678687,0.0040250072814524175,0.95810546875,0.857467724578587,0.9204953161915362,0.9515581972082515,0.975177884594451,0.7633772519489225,0.8658127477886215,kvasir_seg,segmentation
31,0.004487664243206382,0.9501617431640625,0.8299633782895058,0.9028988570242189,0.9429606665753577,0.9706430838225979,0.716966090003654,0.8351546302258399,0.0042677663825452326,0.9529736328125,0.8475095517605593,0.9144225923565374,0.9452610699126364,0.9718603682898862,0.7497580336084823,0.8569848164231886,kvasir_seg,segmentation
32,0.004424560824409127,0.9513320922851562,0.8324965959562023,0.9045116842928127,0.9443445746996859,0.971375739658229,0.7206486172127186,0.8376476289273965,0.00393743772059679,0.957913818359375,0.8587109743400205,0.9213158559215981,0.9511785846786893,0.9749784998130501,0.7662433640013517,0.8676532120301462,kvasir_seg,segmentation
33,0.004310014806687832,0.9518255615234374,0.8356478093711981,0.9066035822667531,0.944754556074488,0.971592587993713,0.7265410626679082,0.8416145765397933,0.0037681902945041657,0.958995361328125,0.8615511203156812,0.9230597824691332,0.9524424378080634,0.9756420157280911,0.7706598028232988,0.8704775492101754,kvasir_seg,segmentation
34,0.004353562789037824,0.9511184692382812,0.8316548054458899,0.9039588102467029,0.9441232912122448,0.9712586598595229,0.7191863196795351,0.8366589606338829,0.0038552496582269667,0.959232177734375,0.8605320266169124,0.9223847208331192,0.9528637159147303,0.9758629935611299,0.7682003373190945,0.8689064481051084,kvasir_seg,segmentation
35,0.004225187972187996,0.9534524536132812,0.8397263133887154,0.9091978736626875,0.9466402608951463,0.9725888032952136,0.7328123658822844,0.8458069440301613,0.0038423068821430207,0.960980224609375,0.8638159234935111,0.92435720429797,0.9550161274886495,0.9769905363547383,0.7726157194983727,0.8717238722412017,kvasir_seg,segmentation
36,0.004183690315112471,0.95349853515625,0.8399028753631204,0.9093121129573138,0.9466886663034716,0.9726143503995633,0.733117084422769,0.8460098755150643,0.0036552195250988007,0.96064697265625,0.8662794126945027,0.9259576982249068,0.9543422841602999,0.9766378099631011,0.7782165412287055,0.8752775864867125,kvasir_seg,segmentation
37,0.004084732858464122,0.9545211791992188,0.843768663607174,0.911802957972199,0.9477684575107767,0.9731839057728789,0.7397688697035714,0.8504220101715191,0.003686305768787861,0.96025634765625,0.8675840214167148,0.9268174443116071,0.9536707776415108,0.9762860647307127,0.7814972651919188,0.8773488238925014,kvasir_seg,segmentation
38,0.004159111566841602,0.9532546997070312,0.8405345451768407,0.9097589469859839,0.9463007557333493,0.9724095856673409,0.7347683346203322,0.8471083083046268,0.003655213378369808,0.960667724609375,0.8670922798396485,0.9264737022244545,0.9542989172213477,0.9766151010083808,0.7798856424579494,0.876332303440528,kvasir_seg,segmentation
39,0.0038280025217682125,0.957420654296875,0.8524446552128656,0.917278717251699,0.9510354484486363,0.974903299891195,0.7538538619770949,0.8596541346122031,0.0036438450217247008,0.960289306640625,0.8667407008545663,0.9262787726942117,0.9537960498468977,0.9763517025450416,0.779685351862235,0.8762058428433818,kvasir_seg,segmentation
40,0.00403948774561286,0.9556265258789063,0.8469275961361264,0.9138013513290639,0.9490238299912862,0.9738452813022088,0.7448313622809667,0.8537574213559189,0.003622067701071501,0.961077880859375,0.8687124544730157,0.9274718220407847,0.9547317624441931,0.9768417138220523,0.7826931465018383,0.8781019302595172,kvasir_seg,segmentation
41,0.003988872431218624,0.9557290649414063,0.8476419861320068,0.9142650053078847,0.9491052806073339,0.9738881629950705,0.7461786916566796,0.8546418476206988,0.003737725131213665,0.960316162109375,0.8620708385511064,0.9232889790745835,0.9542401319770174,0.9765843166997654,0.7699015451251956,0.8699936414494015,kvasir_seg,segmentation
42,0.004008626975119114,0.9542333984375,0.8426056704129241,0.9110535912416073,0.9474706447112161,0.9730268821091406,0.7377406961146321,0.849080300374074,0.0036181303299963473,0.9610205078125,0.8678217166007195,0.9269107409144854,0.9547309117611514,0.976841268551863,0.7809125214402876,0.8769802132771077,kvasir_seg,segmentation
43,0.0038461336400359867,0.9571966552734374,0.852775203081338,0.9175144393135636,0.950698841409734,0.9747264121228284,0.7548515647529421,0.8603024665042988,0.003672856576740742,0.960626220703125,0.8616185928409609,0.9229732129121306,0.9547047134901517,0.9768275554884335,0.76853247219177,0.8691188703358278,kvasir_seg,segmentation
44,0.0037809773068875076,0.9591015625,0.8596439866809011,0.9218222392451809,0.9527580039184689,0.9758075521970804,0.7665299694433334,0.8678369262932815,0.0035096350498497486,0.9618798828125,0.8712900259323266,0.9290429508080376,0.9556328443113266,0.9773131465767046,0.7869472075533267,0.8807727550393705,kvasir_seg,segmentation
45,0.003756621675565839,0.958074951171875,0.854655510552059,0.9186687207539913,0.9517547294447175,0.9752810792117264,0.7575562916594004,0.8620563622962563,0.0035197817534208297,0.963221435546875,0.8736042220682565,0.9304032814768297,0.9573203727259266,0.9781948689295896,0.7898880714105863,0.8826116940240697,kvasir_seg,segmentation
46,0.003618678292259574,0.9603790283203125,0.8634928325768936,0.9241971776558264,0.954208672030293,0.9765678411803727,0.7727769931234941,0.8718265141312802,0.003656792622059584,0.9600439453125,0.8652411735221364,0.9253417850410225,0.9535861149710795,0.9762416999827993,0.7768962320731931,0.8744418700992457,kvasir_seg,segmentation
47,0.0037504775263369084,0.9581280517578125,0.8558639514646329,0.9194517127977243,0.951727343188419,0.9752667005562771,0.7600005597408469,0.8636367250391715,0.003567451499402523,0.961495361328125,0.8685137133757639,0.9273144357420808,0.9553377245643286,0.977158792123431,0.781689702187199,0.8774700793607306,kvasir_seg,segmentation
48,0.003712644698098302,0.9587753295898438,0.8566810830901932,0.9199292373148772,0.9525539587422645,0.9757005223618518,0.7608082074381218,0.8641579522679026,0.003493446931242943,0.962542724609375,0.870650819158096,0.9285904587263445,0.9566213725089688,0.9778298304922394,0.7846802658072229,0.8793510869604497,kvasir_seg,segmentation
49,0.0036133979354053738,0.9595205688476562,0.860015083584402,0.9220279838967359,0.9533085120275752,0.976096204114752,0.7667216551412289,0.8679597636787199,0.003394597638398409,0.9630419921875,0.8720187841136672,0.9294178544002424,0.9572038007139828,0.9781340097181473,0.7868337675133515,0.8807016990823374,kvasir_seg,segmentation
50,0.003489051703363657,0.9613845825195313,0.8659537895573379,0.9256934468249074,0.9554009176762672,0.9771918475026938,0.7765066614384086,0.8741950461471208,0.003475250694900751,0.96338134765625,0.8733359203439988,0.9302230420663422,0.9575674333798296,0.9783238289028396,0.7891044073081678,0.8821222552298447,kvasir_seg,segmentation
51,0.0035040421411395074,0.9613436889648438,0.8669937289173357,0.9263595816540714,0.9552564938998314,0.9771162984295089,0.77873096393484,0.8756028648786339,0.00340408843010664,0.963592529296875,0.8747904218550482,0.9311216776211926,0.9577396935152275,0.9784137254688382,0.7918411501948689,0.8838296297735471,kvasir_seg,segmentation
52,0.0035410343948751688,0.960877685546875,0.8638463280107673,0.9243847231023299,0.9548717024424268,0.9769149568735435,0.772820953579108,0.8718544893311163,0.0033910050615668296,0.96341552734375,0.8745506816105068,0.930983857229273,0.9575114798394371,0.9782946252943314,0.7915898833815764,0.8836730891642147,kvasir_seg,segmentation
53,0.003474408406764269,0.9618609619140625,0.869148114980111,0.9276895111027408,0.9557955120634046,0.9773982056590577,0.7825007178968173,0.877980816546424,0.003362041749060154,0.963170166015625,0.8767711415564282,0.9323907777586926,0.9569633109050304,0.9780084333440741,0.796578972207826,0.8867731221733111,kvasir_seg,segmentation
54,0.003420653352513909,0.9616217041015624,0.8667770566482357,0.9262003639003067,0.9556621242185058,0.9773284581050974,0.7778919890779655,0.8750722696955161,0.00352120004594326,0.962327880859375,0.8711517423756003,0.9289228249981977,0.956277193046945,0.9776499940251537,0.7860262917042558,0.8801956559712416,kvasir_seg,segmentation
55,0.0035999472998082638,0.9593405151367187,0.8601896834142244,0.9221552068656658,0.9530438680859171,0.9759574617440098,0.7673354987425316,0.8683529519873219,0.003517952561378479,0.96139892578125,0.8663353568212576,0.9259358004957166,0.9553890863945382,0.9771856588973206,0.777281627247977,0.8746859420941124,kvasir_seg,segmentation
56,0.00339296804741025,0.962490234375,0.8698711693833912,0.9281008821621429,0.956613592633257,0.9778257661450913,0.7831287461335255,0.8783759981791945,0.0033254160359501837,0.963551025390625,0.8741024139949607,0.9306927498425777,0.9577401996720782,0.9784139895911622,0.790464628317843,0.8829715100939932,kvasir_seg,segmentation
57,0.0036066778842359782,0.9600650024414062,0.8622808506150774,0.9234439331871003,0.9538741791067061,0.976392635008677,0.7706875221234486,0.8704952313655236,0.003267346005886793,0.964720458984375,0.8782366644467332,0.9331975164211824,0.959030081369828,0.9790866311754008,0.7974432475236384,0.887308401666964,kvasir_seg,segmentation
58,0.003485836423933506,0.9611349487304688,0.8652308535188358,0.925250923486169,0.9551141522254906,0.9770418275969124,0.775347554812181,0.8734600193754255,0.003257390782237053,0.964302978515625,0.8781668812670693,0.9331827683450529,0.9584473049645036,0.9787828373374338,0.797886457569635,0.8875826993526721,kvasir_seg,segmentation
59,0.0033548986818641422,0.9624710083007812,0.8693035078386608,0.927742494554658,0.9566338792109937,0.9778363641508173,0.781973136466328,0.8776486249584987,0.003177452851086855,0.964498291015625,0.8773317900490675,0.9326484394546304,0.9587949181861775,0.9789640653897663,0.7958686619119575,0.8863328135194944,kvasir_seg,segmentation
60,0.0032668536342680453,0.963663330078125,0.873892388457756,0.9305527324570997,0.9579150362165466,0.9785052144730562,0.7898697406989653,0.8826002504411431,0.0034072742983698844,0.962491455078125,0.8722727609254133,0.9296180144096217,0.9564091105766169,0.9777189294469523,0.7881364112742097,0.8815170993722911,kvasir_seg,segmentation
61,0.0032647735998034477,0.9634991455078125,0.8734385689100379,0.9302791425856742,0.9577235484988033,0.978405300618867,0.7891535893212727,0.8821529845524815,0.003208424299955368,0.96548828125,0.8822588418093615,0.9356421999391307,0.9597649540110579,0.9794694532593856,0.8047527296076652,0.8918149466188758,kvasir_seg,segmentation
62,0.0032291419338434935,0.9643618774414062,0.875429604634533,0.9314679707670019,0.9587627446209441,0.9789472944120979,0.7920964646481219,0.883988647121906,0.003091321289539337,0.96764892578125,0.887293017640053,0.9386007822519449,0.9623863158969034,0.9808326812114437,0.8121997193832026,0.8963688832924459,kvasir_seg,segmentation
63,0.0033144215773791073,0.9633541870117187,0.8736565745249631,0.9304266643685823,0.9575021915846349,0.9782897773509197,0.7898109574652915,0.8825635513862449,0.0033011890575289724,0.96504150390625,0.8795061478403848,0.9339657317299503,0.9593733065116541,0.9792654654662644,0.7996389891691156,0.8886659979936364,kvasir_seg,segmentation
64,0.00333232881501317,0.9626376342773437,0.8709602798153575,0.9287791111172634,0.9567278753859741,0.9778854662631664,0.7851926842447408,0.8796727559713603,0.003231928627938032,0.96589599609375,0.8822273285471738,0.9355957019032273,0.96034446294398,0.9797711382843062,0.8041101941503677,0.8914202655221484,kvasir_seg,segmentation
65,0.003325911620631814,0.96259033203125,0.8693339983472113,0.9277529236560617,0.9567971438691002,0.977921648002063,0.7818708528253223,0.8775841993100603,0.003333493284881115,0.96265869140625,0.8755361210812302,0.9316548318093092,0.9563480794723302,0.97768703791227,0.7947241626901304,0.8856226257063483,kvasir_seg,segmentation
66,0.0033566574286669495,0.962467041015625,0.8704983779874895,0.9284996288493419,0.9565284702678405,0.9777812945772222,0.7844682857071384,0.8792179631214617,0.0034337850101292134,0.96248779296875,0.8715294460800111,0.9291495626742132,0.9564690800143134,0.9777502642743693,0.7865898121457088,0.8805488610740572,kvasir_seg,segmentation
67,0.0031633973494172097,0.9651058959960938,0.8792715008517955,0.9338154295606436,0.9594839044361101,0.9793230781471771,0.7990590972674808,0.8883077809741101,0.003117690067738295,0.96551025390625,0.8835887671763913,0.9364616766891944,0.9596762568878245,0.9794232629137357,0.8075012774649583,0.8935000904646533,kvasir_seg,segmentation
68,0.0031359665002673866,0.9651629638671875,0.8780807013485694,0.9330697790002611,0.9596629687933074,0.9794163425808211,0.7964984339038315,0.8867232154197011,0.003099345788359642,0.96645263671875,0.8852858650517935,0.9374451942894555,0.9608665686976748,0.9800427872416042,0.8097051614059122,0.8948476013373069,kvasir_seg,segmentation
69,0.0030092295724898576,0.9666348266601562,0.884017763881954,0.936652748524268,0.9612332899207489,0.9802335039495391,0.806802237843159,0.893071993098997,0.0031288816034793854,0.96641357421875,0.8840735802333239,0.9367015698258847,0.9609167253799857,0.9800688758914836,0.807230435086662,0.8933342637602858,kvasir_seg,segmentation
70,0.0030211242567747833,0.96642578125,0.8829841497702624,0.9360285280310559,0.9610259040852033,0.9801256598224399,0.8049423954553214,0.8919313962396719,0.00313569113612175,0.96637451171875,0.883576402362962,0.9363975424887274,0.9609040356299039,0.980062275532246,0.8062487690960202,0.8927328094452088,kvasir_seg,segmentation
71,0.003026567390188575,0.9667926025390625,0.8840834881754676,0.9366829874179996,0.9614494966582302,0.980345910813687,0.8067174796927049,0.8930200640223122,0.0030671474151313305,0.96712158203125,0.8866875024635107,0.9382629899358739,0.9616930494515848,0.9804725053396482,0.8116819554754365,0.8960534745320994,kvasir_seg,segmentation
72,0.003007520521059632,0.9669479370117188,0.8847348151995484,0.9370742166925198,0.9616135596055431,0.9804311913493421,0.8078560707935537,0.8937172420356975,0.003100271336734295,0.96644287109375,0.8862632191577238,0.9380459238839468,0.9607651159204625,0.9799900132040452,0.811761322394985,0.8961018345638484,kvasir_seg,segmentation
73,0.002940578032284975,0.9672512817382812,0.8848653419794553,0.937134958779648,0.9620281069359731,0.9806466110603654,0.8077025770229376,0.8936233064989305,0.0030337504111230375,0.966795654296875,0.885870101185772,0.9377821456585025,0.9613021352752268,0.9802692996511001,0.8104380670963173,0.895294991665905,kvasir_seg,segmentation
74,0.0029076107684522868,0.9676214599609375,0.8868295873385668,0.9383184130584186,0.9623862126030556,0.9808326275656766,0.8112729620740778,0.8958041985511604,0.0031356746330857277,0.966171875,0.8833647133616082,0.9362801956041635,0.9606362518073971,0.9799229723737304,0.8060931749158192,0.8926374188345966,kvasir_seg,segmentation
75,0.0029272373858839273,0.9677578735351563,0.8873925640899556,0.9386549012806636,0.9625313595188965,0.9809080041960254,0.8122537686610147,0.8964017983653019,0.0030416396446526052,0.9666064453125,0.8859375013994276,0.9378356257088954,0.961027563923434,0.9801265230568236,0.8108474388754212,0.8955447283609673,kvasir_seg,segmentation
76,0.002877884516492486,0.9677902221679687,0.8869545753471295,0.9383843721123103,0.9626128530737388,0.9809503199432801,0.8112962976205201,0.8958184242813405,0.0030314155854284765,0.967431640625,0.8869701233569527,0.9384166191157746,0.9621071708059097,0.9806876863007814,0.8118330759079958,0.8961455519307678,kvasir_seg,segmentation
77,0.002880898155272007,0.9681417846679687,0.888398818085201,0.9392467643340568,0.9629879518413678,0.9811450456820618,0.8138096843290343,0.8973484829860519,0.0030957540310919286,0.966495361328125,0.8858324177635595,0.9377782127314672,0.9608788051122579,0.9800491520507295,0.8107860304148611,0.8955072734122049,kvasir_seg,segmentation
78,0.0028955371957272292,0.9671292114257812,0.8854497848772979,0.9375024670601584,0.9618088217930234,0.9805326707767218,0.8090907479615723,0.8944722633435949,0.0030355728790163994,0.96643798828125,0.8860459228090811,0.9379129264443617,0.9607778242204909,0.9799966241483266,0.8113140213976713,0.8958292287403968,kvasir_seg,segmentation
79,0.002771768746897578,0.9695175170898438,0.8929996536479232,0.9419644229978799,0.9645451999450185,0.981952667693279,0.821454107350828,0.9019761783024806,0.0030194462276995184,0.96719482421875,0.8876637931963052,0.9388564213110575,0.9617118400655145,0.9804822710693296,0.8136157463270958,0.8972305715527854,kvasir_seg,segmentation
80,0.0027758384216576815,0.9688427734375,0.8905213949912096,0.9404990181772421,0.9637989539934061,0.9815658084892149,0.8172438359890132,0.8994322278652694,0.0030108377896249294,0.967855224609375,0.8887464687583311,0.939477123353005,0.9625547466013079,0.9809201483609369,0.8149381909153542,0.8980340983450732,kvasir_seg,segmentation
81,0.0028369113989174365,0.9686532592773438,0.8897551747657482,0.9400435381392926,0.9635952834100305,0.9814601731336674,0.8159150661214659,0.898626903144918,0.0029661083966493608,0.968101806640625,0.8902959866736535,0.9404070460998849,0.9627707848038577,0.9810323164149488,0.8178211885434494,0.899781775784821,kvasir_seg,segmentation
82,0.0029311243537813426,0.9664862060546875,0.8828860855089691,0.9359639529495452,0.9611187743587079,0.9801739567487409,0.8046533966592304,0.8917539491503494,0.002965947613120079,0.967926025390625,0.8900195432588525,0.9402494294974737,0.9625449211481906,0.9809150463522149,0.8174941653695144,0.8995838126427326,kvasir_seg,segmentation
83,0.0027348364330828188,0.9697732543945312,0.8936249463536055,0.9423281404157131,0.9648540556383373,0.982112694700755,0.8223958370688736,0.9025435861306711,0.0029970876313745974,0.96722412109375,0.8881966595911677,0.9391804826020305,0.9617063152488787,0.9804793997687351,0.8146870039334566,0.8978815654353258,kvasir_seg,segmentation
84,0.002755908174440265,0.9699502563476563,0.8940494102353098,0.9425746580134424,0.9650685152619811,0.9822237828010991,0.8230303052086385,0.9029255332257858,0.003002045918256044,0.9678125,0.8895943564534163,0.9399972599762099,0.9624207062363325,0.9808505415560257,0.8167680066705001,0.8991439783963942,kvasir_seg,segmentation
85,0.0027221520617604256,0.96963134765625,0.8931539650282465,0.9420511942479514,0.9646928005415377,0.982029150079478,0.8216151295149553,0.9020732384164247,0.002911430522799492,0.968238525390625,0.8914637316209573,0.9411090160443706,0.9628627338473141,0.9810800493013107,0.8200647293946003,0.9011379827874305,kvasir_seg,segmentation
86,0.0027302629686892033,0.9695526123046875,0.893094401066644,0.9420197734121205,0.9645868495357827,0.9819742504778625,0.8216019525975053,0.9020652963463787,0.002894538305699825,0.968033447265625,0.8905751148156622,0.9405811507523094,0.9626489612824095,0.9809690681041683,0.818501268348915,0.9001932334004504,kvasir_seg,segmentation
87,0.002678672978654504,0.9699789428710938,0.8940841108748123,0.9425939670281958,0.965106033701749,0.9822432145137127,0.8230621880478757,0.9029447195426787,0.0029736218973994257,0.9681884765625,0.8889628423538025,0.9395885948619273,0.9630069684876489,0.9811549158478784,0.8149187162199563,0.8980222738759761,kvasir_seg,segmentation
