train_loss,val_loss,train_accuracy,val_accuracy,train_dice,val_dice,train_iou,val_iou
0.029005839955061674,0.02915894240140915,0.9988540649414063,0.999102783203125,0.8294182488813907,0.889909766008149,0.7453668562284319,0.8194036169180157
0.029071435146033765,0.028967491164803506,0.9985244750976563,0.998974609375,0.7982560144767847,0.8868398431212279,0.7121474152474636,0.8152758754929548
0.02913779644295573,0.028905708715319632,0.9985946655273438,0.9990478515625,0.7979397747705155,0.8870446960742162,0.7118434183121525,0.8155608815448838
0.028847331181168556,0.028808986023068427,0.99876708984375,0.999188232421875,0.8215607267179004,0.8960525105091846,0.7367040538354193,0.827758860587034
0.02890923572704196,0.028874537348747252,0.9989456176757813,0.999072265625,0.8351337900815019,0.8947951770752406,0.7518019909960334,0.8260193398574565
0.028768115863204,0.028829555958509445,0.9988235473632813,0.9991943359375,0.8304036622198903,0.9021650314521633,0.7464583411181047,0.8362301613752425
0.02883217567577958,0.02880830392241478,0.9989212036132813,0.99918212890625,0.8415642921213142,0.9064803199326881,0.7591472597994511,0.8423133389501758
0.029040539357811212,0.028828704357147218,0.998406982421875,0.999005126953125,0.783898529592274,0.8897642132477185,0.6978169728486842,0.8191919499055456
0.02875207448378205,0.02874406836926937,0.9987228393554688,0.99927978515625,0.8149119451973991,0.9087702067409797,0.7295348044230139,0.8455923117057225
0.028785369358956814,0.02875583805143833,0.99879150390625,0.999169921875,0.8209970032929685,0.9037468333246093,0.7360972224122463,0.8384467943372513
0.028674167953431605,0.028706080466508865,0.9988800048828125,0.99923095703125,0.8339562031460449,0.907970601160891,0.7504570084653857,0.8444424063711079
0.028933551162481308,0.028740474954247475,0.9987655639648437,0.99918212890625,0.8016977618687735,0.9064803199326881,0.7157216112687013,0.8423133389501758
0.0288943593390286,0.028696488961577414,0.9988296508789063,0.9991943359375,0.8275021549672339,0.9063137297671177,0.7432351481590946,0.8420785612426288
0.02867424823343754,0.028705919161438942,0.9989059448242188,0.99913330078125,0.8335229755324862,0.9017165469999475,0.7499742914192152,0.8355935928868697
0.028641589730978013,0.02866157367825508,0.9988372802734375,0.999224853515625,0.8323098689060304,0.9062859287517104,0.7485950580114291,0.8420435344630568
0.02851483216509223,0.028665816411376,0.9990005493164062,0.9992431640625,0.848199516444077,0.9055854862348077,0.7669002679826422,0.841053189316391
0.028787626698613168,0.028692954778671266,0.99898681640625,0.999102783203125,0.8398233735538305,0.8972647436155197,0.7571570954359413,0.8294117209210314
0.02867668028920889,0.02867484726011753,0.998846435546875,0.999188232421875,0.835506062387082,0.9027163409462633,0.7522021311424865,0.8370017441930386
0.028473354503512384,0.028683848679065704,0.9990524291992188,0.999261474609375,0.8511270182588329,0.9088375495253482,0.7703743918343164,0.8456861028068972
0.028896461147814988,0.02874773256480694,0.9988967895507812,0.999053955078125,0.8288017657974425,0.894320780147708,0.7446909372880782,0.8253688353511603
0.028812858927994966,0.028707048296928404,0.9988800048828125,0.9991943359375,0.8291805072772918,0.9049705689961557,0.7451081416046026,0.8401761834846286
0.0285417047329247,0.028672772273421288,0.9990493774414062,0.999273681640625,0.8552143891573898,0.9108793343732842,0.7752620734605222,0.8486210017295805
0.028484284225851298,0.028726471588015556,0.9991134643554688,0.99912109375,0.858552932624487,0.9006062317612086,0.7793136243940276,0.8340425235068971
0.028373491391539572,0.02872036136686802,0.9991165161132812,0.999151611328125,0.8682476352774013,0.9023119844456389,0.791284329413039,0.8364295213096328
0.028554727975279092,0.028720567375421523,0.9990341186523437,0.99913330078125,0.8526172680083637,0.9017165469999475,0.7721458096889003,0.8355935928868697
0.028549543861299754,0.02868394963443279,0.9990402221679687,0.99921875,0.8590437620121057,0.908375697887182,0.7798966173163919,0.8450193198660796
0.02853565625846386,0.02871488146483898,0.9989517211914063,0.999127197265625,0.8423852255559384,0.9014319330605536,0.7601024393638389,0.8351950033086574
0.02859064033254981,0.028687942028045654,0.9988723754882812,0.999200439453125,0.8373000212879875,0.9068918773981955,0.7542464087825906,0.8429009535232572
0.02853059219196439,0.028704899176955224,0.9990081787109375,0.99915771484375,0.8483070900300803,0.9039556316213901,0.7670285584435812,0.8387389471714055
0.028763081040233375,0.02868433892726898,0.9988174438476562,0.99920654296875,0.8220330749782753,0.9074716631387935,0.7372294672103598,0.8437272754689571
0.028473685681819915,0.028666167706251144,0.9990158081054688,0.999224853515625,0.8572435839119885,0.9089617361079554,0.7777053700996104,0.8458587223062619
0.028398303687572478,0.028668050840497016,0.9990066528320313,0.999285888671875,0.8569254298575256,0.9141695618800358,0.7773184083874058,0.8533923264396233
0.028493604436516762,0.028680973500013352,0.9989639282226562,0.999200439453125,0.84674369736278,0.9068918773981955,0.76518183781451,0.8429009535232572
0.028678719699382783,0.028668713942170142,0.998919677734375,0.999200439453125,0.834771414988693,0.9066275605538915,0.7513863654158722,0.8425251800374951
0.028386678267270326,0.028665411844849588,0.9991424560546875,0.9992431640625,0.868965895232394,0.9104732135838,0.7921906347528773,0.8480316804861353
0.02849179767072201,0.028679100424051286,0.9990524291992188,0.999200439453125,0.8504120815876892,0.9068918773981955,0.7695256869699989,0.8429009535232572
0.02851050067692995,0.02868052013218403,0.999090576171875,0.999188232421875,0.8602591642989821,0.9057372132945603,0.7813895555261927,0.841260070558036
0.028441092930734158,0.028674067556858064,0.9991043090820313,0.99925537109375,0.8633275455289706,0.9116631597345675,0.7851615537543402,0.8497498868131388
0.028465889673680068,0.028679949417710304,0.9989776611328125,0.999224853515625,0.8492498205405734,0.9089617361079554,0.768134631839809,0.8458587223062619
0.028449126426130532,0.02867736890912056,0.9990371704101563,0.999200439453125,0.8574494576013926,0.9068918773981955,0.7779590131932046,0.8429009535232572
0.028468969650566577,0.02865810990333557,0.9989212036132813,0.999267578125,0.8367515228175559,0.9128599863509517,0.753632461215304,0.8514850026924918
0.028495922777801753,0.028669751062989236,0.9989654541015625,0.9992431640625,0.8485366384602577,0.9107299284465711,0.7672903282436834,0.8484014080271701
0.02839238652959466,0.02867497019469738,0.999029541015625,0.999212646484375,0.8558655727601239,0.9077913272989384,0.776042648089675,0.8441839480058766
0.028544954489916563,0.028670547902584075,0.9990478515625,0.999261474609375,0.8551832570649386,0.9122607092505652,0.775224302514898,0.8506153154403427
0.028629709780216218,0.02867581248283386,0.9990249633789062,0.9991943359375,0.8442814054975532,0.9060481502651007,0.7623181905035625,0.8417017266290678
0.02846623081713915,0.028694140166044234,0.9990814208984375,0.999169921875,0.8581895493790637,0.9037468333246093,0.7788656889784799,0.8384467943372513
0.028480826690793038,0.028678685799241065,0.9989105224609375,0.99920654296875,0.8428730267688312,0.9074716631387935,0.7606586246448832,0.8437272754689571
0.028489564079791307,0.02867797650396824,0.9990264892578125,0.999237060546875,0.84956790335117,0.9101388441582865,0.768520657377366,0.8475497366077311
0.028530845046043397,0.02866325154900551,0.9990249633789062,0.999237060546875,0.8525886323567322,0.9103954095539453,0.7721097759491242,0.8479188316658441
0.0283318524248898,0.028681693226099016,0.9990402221679687,0.999212646484375,0.8562178920102356,0.9077913272989384,0.776469893102751,0.8441839480058766
0.028541627433151008,0.02867622710764408,0.9990615844726562,0.999237060546875,0.8599287126220891,0.9101388441582865,0.780980117884601,0.8475497366077311
0.02855036873370409,0.028682259470224382,0.9990127563476563,0.999188232421875,0.8429423298022285,0.9057372132945603,0.7607604568532197,0.841260070558036
0.02863144064322114,0.02870192714035511,0.998974609375,0.99913330078125,0.8315750927980374,0.9019867007635665,0.747801392212978,0.8359714065606196
0.02846170049160719,0.028674643114209176,0.9990219116210938,0.99921875,0.8492149203664758,0.908375697887182,0.7681024577324869,0.8450193198660796
0.028541031759232283,0.028684936836361884,0.9989898681640625,0.999188232421875,0.84791218392511,0.9057372132945603,0.7665597953152385,0.841260070558036
0.028452454414218665,0.028676236793398858,0.9990921020507812,0.999249267578125,0.8633673285263748,0.9113227092854324,0.7852083252585365,0.8492572291499094
0.028609417285770176,0.02868391275405884,0.998992919921875,0.999151611328125,0.8409412854224081,0.9023119844456389,0.7584440519246256,0.8364295213096328
0.028508214838802816,0.02868627421557903,0.9990081787109375,0.999176025390625,0.8452839653889781,0.9048568494928528,0.7634832045451345,0.8400128190577446
0.028517964389175178,0.028679891675710677,0.9990707397460937,0.99921875,0.8579415003094981,0.908375697887182,0.7785624002122233,0.8450193198660796
0.028496159985661507,0.028684379532933235,0.9991653442382813,0.99918212890625,0.8640590048381138,0.9051623210687949,0.7860771300066202,0.8404454536671316
0.02843910101801157,0.028683264926075935,0.9989761352539063,0.99920654296875,0.852529897749369,0.9074716631387935,0.7720298116762879,0.8437272754689571
0.02863733433187008,0.02868465892970562,0.9989059448242188,0.999163818359375,0.8237319514747943,0.9039863015929763,0.7391038370606873,0.8387830482537892
0.02856703232973814,0.02867647260427475,0.9990325927734375,0.99920654296875,0.8520410693518423,0.9072086172165499,0.7714581837825365,0.8433525776589701
0.028455961495637894,0.028674645349383354,0.9990509033203125,0.999237060546875,0.8522291367650492,0.9101388441582865,0.7716860851819124,0.8475497366077311
0.028432354982942342,0.02866961434483528,0.999078369140625,0.999261474609375,0.8632411738371231,0.9117509341093786,0.7850499821604885,0.8498776230409647
0.028537402115762233,0.0286749254912138,0.9989944458007812,0.999237060546875,0.8499073522259494,0.9101388441582865,0.7689158057080422,0.8475497366077311
0.02854184741154313,0.028663549572229385,0.998980712890625,0.99925537109375,0.8470939294494355,0.9119171940087032,0.7655962073001467,0.8501172304884734
0.028618404269218446,0.028681394830346107,0.9989227294921875,0.999200439453125,0.830018715832362,0.9066275605538915,0.7460508928196335,0.8425251800374951
0.028428733348846436,0.028681935742497444,0.9990509033203125,0.99918212890625,0.8563121481975278,0.9048942408252706,0.7765858231470224,0.840066539759555
0.028495668340474366,0.028675373643636703,0.9990234375,0.99920654296875,0.8561288727393823,0.9072086172165499,0.7763591041217239,0.8433525776589701
0.028385779913514854,0.02868024632334709,0.999041748046875,0.999188232421875,0.8522036564462583,0.9054703793442913,0.771653851909738,0.8408821891934992
0.0286489880643785,0.028685785084962844,0.9989654541015625,0.999176025390625,0.8381584893746006,0.9045890462170874,0.7552458547852275,0.8396346830310979
0.02835545688867569,0.028676709905266762,0.9990875244140625,0.99920654296875,0.8642320586088039,0.9072086172165499,0.7862764400145412,0.8433525776589701
0.028608141373842953,0.02867697738111019,0.9989913940429688,0.99920654296875,0.8456681810917119,0.9072086172165499,0.7639284824744009,0.8433525776589701
0.028398532327264546,0.028676012903451918,0.9989395141601562,0.99923095703125,0.8435546524240067,0.9095494491287739,0.7614554387574138,0.8467021846753067
0.028563549276441336,0.028679264709353447,0.9990478515625,0.999212646484375,0.8527304741438019,0.9077913272989384,0.7722837597741841,0.8441839480058766
0.0284654532559216,0.028688066452741624,0.9990768432617188,0.999200439453125,0.8609436773345882,0.9068918773981955,0.7822246482591443,0.8429009535232572
0.028508196398615838,0.028666745126247405,0.9991012573242187,0.99921875,0.8602676093675566,0.908375697887182,0.7814019580791504,0.8450193198660796
0.028494176920503378,0.028688547387719154,0.9991043090820313,0.999169921875,0.8606102351014706,0.9040173819054234,0.7818216635536344,0.8388277313715318
0.028490788675844668,0.028691430389881135,0.9990127563476563,0.999163818359375,0.8475174941617934,0.9034473213382356,0.7661003375005959,0.838024571667373
0.02877627285197377,0.028701744973659515,0.9989273071289062,0.999151611328125,0.8210328980393182,0.90258464176324,0.7361672556689414,0.83681159257549
0.028414730541408063,0.028688301518559455,0.9990188598632812,0.999188232421875,0.8526147172704486,0.9057372132945603,0.772139686612087,0.841260070558036
0.028529630787670613,0.028679418936371805,0.9989532470703125,0.99918212890625,0.8432597711911809,0.9048942408252706,0.76111604926958,0.840066539759555
0.028453016933053733,0.028683721646666528,0.99906005859375,0.999151611328125,0.8558393967011463,0.9023119844456389,0.7760171454765419,0.8364295213096328
0.028587572555989028,0.028690417855978013,0.9988525390625,0.99918212890625,0.8278662199818836,0.9051623210687949,0.7436433273317554,0.8404454536671316
0.028516153525561094,0.02867690958082676,0.9990386962890625,0.99920654296875,0.8508935009518798,0.9072086172165499,0.770094184952129,0.8433525776589701
0.028405485954135657,0.028684160858392715,0.999029541015625,0.99918212890625,0.8529425792144059,0.9051623210687949,0.7725334753678119,0.8404454536671316
0.028490635845810176,0.028679515421390533,0.9990646362304687,0.999249267578125,0.8588462301321176,0.9113227092854324,0.7796608849088938,0.8492572291499094
0.028463326394557953,0.028672078996896742,0.9990768432617188,0.99921875,0.853562949348185,0.908375697887182,0.773285100690086,0.8450193198660796
0.02845283253118396,0.02866876758635044,0.9990676879882813,0.999249267578125,0.8605865765593592,0.9110673303241976,0.7817855964093257,0.8488886854974613
0.028511147107928993,0.028695475310087204,0.9989456176757813,0.9991455078125,0.8431886104675541,0.9017466947189139,0.7610318946981515,0.835637577873613
0.028521340154111386,0.02866884209215641,0.999053955078125,0.999273681640625,0.8592372514012674,0.9134609985579059,0.7801350385699583,0.8523589801930385
0.028618114162236453,0.028677023574709894,0.9990631103515625,0.999200439453125,0.8494226109257037,0.907154698807862,0.7683563454435347,0.843274933329112
0.028447551745921375,0.028674302622675896,0.9991012573242187,0.999224853515625,0.86209378762371,0.9092209191226529,0.7836410056961116,0.8462301040548257
0.02842526212334633,0.028696395829319953,0.999078369140625,0.99915771484375,0.8547163918833358,0.9031503133647839,0.7746689696230423,0.8376062847630347
0.028507162630558015,0.02866867110133171,0.9989349365234375,0.999261474609375,0.8380094766555201,0.9122607092505652,0.7550691152959929,0.8506153154403427
0.028407601453363896,0.02867865711450577,0.9990432739257813,0.9992431640625,0.8589880719182621,0.9107299284465711,0.7798293914633196,0.8484014080271701
0.028668526001274584,0.028678921237587928,0.99891357421875,0.99920654296875,0.8318034252205435,0.9072086172165499,0.7480437735562273,0.8433525776589701
0.02837415561079979,0.02868356220424175,0.9990951538085937,0.99920654296875,0.863451573357072,0.9074716631387935,0.7853129261162528,0.8437272754689571
0.02844457719475031,0.028680100664496423,0.99908447265625,0.999200439453125,0.8577252942026588,0.9068918773981955,0.7783027695846393,0.8429009535232572
0.028667852561920882,0.02868356630206108,0.998992919921875,0.999200439453125,0.8509651160917664,0.9066275605538915,0.770169939913693,0.8425251800374951
0.028576050233095885,0.02867817282676697,0.9990341186523437,0.99923095703125,0.8454431828957856,0.9095494491287739,0.7636745094464626,0.8467021846753067
0.02864668220281601,0.02868647389113903,0.9990188598632812,0.999176025390625,0.8470227289419872,0.9048568494928528,0.7655205269433525,0.8400128190577446
0.02875662762671709,0.02868726961314678,0.9989349365234375,0.999151611328125,0.8299862340809367,0.9023119844456389,0.7460173879710648,0.8364295213096328
0.028451659064739943,0.02868442013859749,0.999053955078125,0.999169921875,0.8520033383641119,0.9042864105432282,0.771417539919521,0.8392068715209873
0.028627311065793037,0.028685087338089943,0.9989547729492188,0.999188232421875,0.836720663029195,0.9057372132945603,0.7536046030206349,0.841260070558036
0.028529972955584525,0.02869320996105671,0.9990798950195312,0.9991455078125,0.853764768151398,0.9020205459672554,0.7735274397625462,0.8360205996171776
0.02844294011592865,0.028678860142827035,0.999114990234375,0.9991943359375,0.8599519745183173,0.9063137297671177,0.7810189343744288,0.8420785612426288
0.028625059220939875,0.028676041588187217,0.9989303588867188,0.99918212890625,0.8346355944036619,0.9051623210687949,0.751235136812137,0.8404454536671316
0.028492386173456907,0.028685298562049866,0.9990203857421875,0.99920654296875,0.8464595755962907,0.9072086172165499,0.7648605268403459,0.8433525776589701
0.028450885880738498,0.02867956757545471,0.999169921875,0.9991943359375,0.8728080137802463,0.9063137297671177,0.7970528087218083,0.8420785612426288
0.02847849540412426,0.028674427047371866,0.9990676879882813,0.999237060546875,0.8542210502719088,0.909880802120514,0.7740720595543651,0.8471788410744947
0.028521719854325056,0.02867685966193676,0.9989990234375,0.999212646484375,0.845032369302463,0.9080530939794614,0.7631877128644415,0.8445575554186595
0.0285370540805161,0.02867286466062069,0.9989776611328125,0.99921875,0.8424670039450932,0.908375697887182,0.7602025462397111,0.8450193198660796
0.028469582367688418,0.0286950945854187,0.9990524291992188,0.99915771484375,0.854737030766497,0.9028788577581341,0.7746885899243198,0.8372251771518777
0.02852754695340991,0.02867119312286377,0.998974609375,0.999267578125,0.8512020951081749,0.9128599863509517,0.77044782717064,0.8514850026924918
0.028396632708609103,0.02868361510336399,0.9990432739257813,0.999200439453125,0.8561507080381323,0.9066275605538915,0.7763893957893668,0.8425251800374951
0.028593755885958673,0.028694354742765427,0.9989028930664062,0.999176025390625,0.8305488072705198,0.9051231503588499,0.7466379179326684,0.8403891714119548
0.02843806631863117,0.028683128580451012,0.9991424560546875,0.9991943359375,0.8676121706812152,0.9060481502651007,0.790493334815306,0.8417017266290678
0.028554143290966748,0.028684404864907264,0.9989822387695313,0.9991943359375,0.8429515400885519,0.9063137297671177,0.7607647108079975,0.8420785612426288
0.028516080882400274,0.028661706671118736,0.9989715576171875,0.999249267578125,0.8483498194693082,0.9108104730410294,0.7670713760847234,0.8485183308083689
0.02857200279831886,0.028678084164857863,0.9988937377929688,0.9991943359375,0.8261949891145686,0.9063137297671177,0.7418059230833179,0.8420785612426288
0.02859852947294712,0.02868068441748619,0.9989883422851562,0.99920654296875,0.8467702015627339,0.9072086172165499,0.7652179716635363,0.8433525776589701
0.028494589682668447,0.028674110397696496,0.9990234375,0.99920654296875,0.8485267311260949,0.9074716631387935,0.7672905586786565,0.8437272754689571
0.028671567514538764,0.028685858100652696,0.9989639282226562,0.99915771484375,0.8478389736205727,0.9034202524524377,0.766468307889925,0.8379856073147196
0.028487636242061853,0.02868884950876236,0.9991043090820313,0.9991455078125,0.8604781372180708,0.9017466947189139,0.7816600235776076,0.835637577873613
0.028342349361628293,0.02866860441863537,0.9992034912109375,0.999237060546875,0.8753963590705276,0.9101388441582865,0.8003646249264625,0.8475497366077311
0.028560861106961967,0.028665612265467644,0.9990509033203125,0.99921875,0.855914045167451,0.908375697887182,0.776105353194921,0.8450193198660796
0.028698580618947745,0.02868843823671341,0.9989120483398437,0.9991455078125,0.8222761261484532,0.9020205459672554,0.7375157355695865,0.8360205996171776
0.028448345698416234,0.028686600178480147,0.999041748046875,0.99915771484375,0.8542549446103754,0.9028788577581341,0.7741075358909508,0.8372251771518777
0.028543176129460335,0.028681930899620057,0.9989974975585938,0.999176025390625,0.8466021104041775,0.9045890462170874,0.7650228043337801,0.8396346830310979
0.02864686967805028,0.02868228740990162,0.999017333984375,0.999188232421875,0.8465664983388379,0.9057372132945603,0.7649851773603852,0.841260070558036
0.02850706111639738,0.02867127172648907,0.9990890502929688,0.99920654296875,0.8595652222429813,0.9072086172165499,0.7805417911060768,0.8433525776589701
0.02847400028258562,0.028683055192232132,0.998980712890625,0.999163818359375,0.8472333362033044,0.9034473213382356,0.7657598829079658,0.838024571667373
0.028535742685198782,0.02866586744785309,0.9990753173828125,0.9992431640625,0.8610321797596012,0.9099553192317373,0.7823328003036198,0.8472867748409532
0.028456311021000148,0.028683067113161088,0.9990570068359375,0.9992431640625,0.8603234192312146,0.9104732135838,0.7814615905260143,0.8480316804861353
0.028499932680279016,0.028676358237862586,0.9990127563476563,0.999224853515625,0.852506529797824,0.9089617361079554,0.7720093099023458,0.8458587223062619
0.028391091898083688,0.028688826039433478,0.9990249633789062,0.999163818359375,0.8539320079408095,0.9034473213382356,0.7737168507204579,0.838024571667373
0.02839466752484441,0.028691503033041955,0.999114990234375,0.999176025390625,0.8614196145392111,0.9048568494928528,0.7828155776127564,0.8400128190577446
0.0284745573066175,0.028692379593849182,0.9990585327148438,0.999163818359375,0.8509461223578318,0.9039863015929763,0.7701607131062465,0.8387830482537892
0.028778623417019845,0.028687038272619248,0.99898681640625,0.99918212890625,0.8329121480793813,0.9048942408252706,0.7493045002920673,0.840066539759555
0.028386845719069242,0.028682606667280196,0.9990692138671875,0.9992431640625,0.8579064560099521,0.9107299284465711,0.7785195667137024,0.8484014080271701
0.028425559308379887,0.028675569966435433,0.999127197265625,0.999237060546875,0.8691878268055311,0.9101388441582865,0.7924667522122331,0.8475497366077311
0.028422698471695186,0.028667045384645463,0.9990402221679687,0.999267578125,0.8562178920102356,0.9126072068866653,0.776469893102751,0.8511183015983241
0.02847879519686103,0.028675056993961334,0.9990142822265625,0.99923095703125,0.8521297581195085,0.9092900885839672,0.7715601950248842,0.8463301368567024
0.0285336141474545,0.028687284886837007,0.999053955078125,0.999176025390625,0.8514377521712504,0.9045890462170874,0.7707441585958301,0.8396346830310979
0.028445581905543804,0.028678131476044654,0.9990493774414062,0.999200439453125,0.8519214301323914,0.9066275605538915,0.7713190217371518,0.8425251800374951
0.028452034294605254,0.02867843434214592,0.9989700317382812,0.99921875,0.8498087019975554,0.908375697887182,0.7687940336228163,0.8450193198660796
0.028549093380570413,0.028681892901659012,0.998956298828125,0.99918212890625,0.842713847006257,0.9054288909940116,0.760483843203394,0.8408225717622975
0.02848824979737401,0.028668130561709405,0.9989700317382812,0.999249267578125,0.8444268479244554,0.9110673303241976,0.7624759996441075,0.8488886854974613
0.028419564943760633,0.028674681112170218,0.99913330078125,0.99923095703125,0.8663243262102909,0.9095494491287739,0.7888836414064525,0.8467021846753067
0.02870367355644703,0.028674042597413064,0.9990066528320313,0.999200439453125,0.8443813372239746,0.9066275605538915,0.7624306737358583,0.8425251800374951
0.02851797975599766,0.028673869371414185,0.9989898681640625,0.999212646484375,0.8452185755979448,0.9080530939794614,0.763403064977569,0.8445575554186595
0.028565420117229224,0.02867214344441891,0.9989120483398437,0.9992431640625,0.833681920727583,0.9107299284465711,0.7501547290602137,0.8484014080271701
0.028438657242804765,0.028673698380589484,0.9989852905273438,0.99923095703125,0.8511093220953,0.9095494491287739,0.7703397272704344,0.8467021846753067
0.028560238890349865,0.028683524578809738,0.9989776611328125,0.9992431640625,0.8452236966132676,0.9102150148133703,0.7634064979626225,0.847660140543804
