epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1_score,train_precision_Cancer,train_recall_Cancer,train_f1_Cancer,train_precision_NonCancer,train_recall_NonCancer,train_f1_NonCancer,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_precision_Cancer,val_recall_Cancer,val_f1_Cancer,val_precision_NonCancer,val_recall_NonCancer,val_f1_NonCancer,dataset,task
78,0.0007266285577273284,0.9932885906040269,0.9932885906040269,0.9932885906040269,0.9932885906040269,0.9805825242718447,0.9805825242718447,0.9805825242718447,0.9959432048681541,0.9959432048681541,0.9959432048681541,0.000473081532728252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
79,0.0008952916625593382,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.0004610201607977084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
80,0.0004266300676203014,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.00035398668959586813,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
81,0.000985083951350714,0.9932885906040269,0.9933426059713989,0.9932885906040269,0.993235699408867,1.0,0.9611650485436893,0.9801980198019802,0.9919517102615694,1.0,0.9959595959595959,0.0004038303643590052,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
82,0.000657509125014392,0.9899328859060402,0.9898935531137005,0.9899328859060402,0.9898937266942753,0.9801980198019802,0.9611650485436893,0.9705882352941176,0.9919191919191919,0.9959432048681541,0.9939271255060729,0.0004737852594421414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
83,0.0007471929209763122,0.9899328859060402,0.990053933370096,0.9899328859060402,0.9898123240961247,1.0,0.941747572815534,0.97,0.9879759519038076,1.0,0.9939516129032258,0.00047863518894218757,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
84,0.0007248286483262434,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.00040887088683627594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
85,0.000478198591247826,0.9966442953020134,0.9966578537048337,0.9966442953020134,0.9966312422314251,1.0,0.9805825242718447,0.9901960784313726,0.9959595959595959,1.0,0.9979757085020243,0.000445914496948955,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
86,0.0011799516556346976,0.988255033557047,0.9882192708075269,0.988255033557047,0.9882323371284547,0.9705882352941176,0.9611650485436893,0.9658536585365853,0.9919028340080972,0.9939148073022313,0.9929078014184397,0.00046252613518412084,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
87,0.0007655072633814591,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.970873786407767,0.970873786407767,0.970873786407767,0.9939148073022313,0.9939148073022313,0.9939148073022313,0.0004567973715746963,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
88,0.0008503708214149029,0.9932885906040269,0.9932885906040269,0.9932885906040269,0.9932885906040269,0.9805825242718447,0.9805825242718447,0.9805825242718447,0.9959432048681541,0.9959432048681541,0.9959432048681541,0.00032907401699097764,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
89,0.0011277488169522843,0.9949664429530202,0.9949567863446767,0.9949664429530202,0.9949567159121949,0.9901960784313726,0.9805825242718447,0.9853658536585366,0.9959514170040485,0.9979716024340771,0.9969604863221885,0.0004798067497689552,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
90,0.0008606968647581619,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.970873786407767,0.970873786407767,0.970873786407767,0.9939148073022313,0.9939148073022313,0.9939148073022313,0.0003045122326670477,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
91,0.000561163637079236,0.9949664429530202,0.9949968878545138,0.9949664429530202,0.9949368834947507,1.0,0.970873786407767,0.9852216748768473,0.9939516129032258,1.0,0.9969666329625885,0.00043077520704234404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
92,0.0005271895226066144,0.9949664429530202,0.9949567863446767,0.9949664429530202,0.9949567159121949,0.9901960784313726,0.9805825242718447,0.9853658536585366,0.9959514170040485,0.9979716024340771,0.9969604863221885,0.0005501708056427689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
93,0.0008236124936566257,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.00044736230430262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
94,0.0015477621630959264,0.9865771812080537,0.9867164733825022,0.9865771812080537,0.986628072914699,0.9523809523809523,0.970873786407767,0.9615384615384616,0.9938900203665988,0.9898580121703854,0.991869918699187,0.0003253200330502735,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
95,0.0011315115578253848,0.9865771812080537,0.9866146185680708,0.9865771812080537,0.9864164321281662,0.9896907216494846,0.9320388349514563,0.96,0.9859719438877755,0.9979716024340771,0.9919354838709677,0.00031705966434947795,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
96,0.0003488001758592116,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.00040265460945540824,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
97,0.0006515719480937559,0.9949664429530202,0.9949968878545138,0.9949664429530202,0.9949368834947507,1.0,0.970873786407767,0.9852216748768473,0.9939516129032258,1.0,0.9969666329625885,0.000451662469086481,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
98,0.0007290307140593486,0.9916107382550335,0.9915880285761018,0.9916107382550335,0.9915945265203249,0.9803921568627451,0.970873786407767,0.975609756097561,0.9939271255060729,0.9959432048681541,0.9949341438703141,0.0004026587519657192,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
99,0.0010369045815380577,0.9899328859060402,0.9898935531137005,0.9899328859060402,0.9898937266942753,0.9801980198019802,0.9611650485436893,0.9705882352941176,0.9919191919191919,0.9959432048681541,0.9939271255060729,0.000337052952041912,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
100,0.001028818939343695,0.9832214765100671,0.9836193663853859,0.9832214765100671,0.9833470998262753,0.9345794392523364,0.970873786407767,0.9523809523809523,0.9938650306748467,0.9858012170385395,0.9898167006109979,0.0004235987431188458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
101,0.0008315851024333263,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.970873786407767,0.970873786407767,0.970873786407767,0.9939148073022313,0.9939148073022313,0.9939148073022313,0.00033526705740482215,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
102,0.0010072223974185552,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.0004345960594751191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
103,0.0007286100986651176,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.0004775232569808328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
104,0.0009617199761880525,0.9899328859060402,0.9899326131011547,0.9899328859060402,0.9898535491133006,0.98989898989899,0.9514563106796117,0.9702970297029703,0.9899396378269618,0.9979716024340771,0.9939393939393939,0.0003922417691139967,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
105,0.0012571819055506696,0.9899328859060402,0.990053933370096,0.9899328859060402,0.9898123240961247,1.0,0.941747572815534,0.97,0.9879759519038076,1.0,0.9939516129032258,0.00036967907104041155,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
106,0.0008426738759165243,0.9916107382550335,0.9916009958865556,0.9916107382550335,0.9915614724912512,0.99,0.9611650485436893,0.9753694581280788,0.9919354838709677,0.9979716024340771,0.9949443882709808,0.0004493430484986345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
107,0.0005050960126576707,0.9983221476510067,0.9983255441132516,0.9983221476510067,0.9983189053040651,1.0,0.9902912621359223,0.9951219512195122,0.9979757085020243,1.0,0.9989868287740629,0.00045473242628594373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
108,0.0005377219761753042,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.0003626530227445116,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
109,0.0008584321324163485,0.9899328859060402,0.9898935531137005,0.9899328859060402,0.9898937266942753,0.9801980198019802,0.9611650485436893,0.9705882352941176,0.9919191919191919,0.9959432048681541,0.9939271255060729,0.0003625038236179608,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
110,0.0010457572489336207,0.9916107382550335,0.9916523173040198,0.9916107382550335,0.9916267436637919,0.9711538461538461,0.9805825242718447,0.9758454106280193,0.9959349593495935,0.9939148073022313,0.9949238578680203,0.0004188075322570317,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
111,0.0016719128920121631,0.988255033557047,0.9883093355326945,0.988255033557047,0.9882774411293086,0.9615384615384616,0.970873786407767,0.966183574879227,0.9939024390243902,0.9918864097363083,0.9928934010152284,0.00048776610126256343,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
112,0.0008882476534888198,0.9899328859060402,0.9899326131011547,0.9899328859060402,0.9898535491133006,0.98989898989899,0.9514563106796117,0.9702970297029703,0.9899396378269618,0.9979716024340771,0.9939393939393939,0.00034665459010675047,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
113,0.0009575248789667284,0.9949664429530202,0.9949952990753448,0.9949664429530202,0.9949760461982752,0.9807692307692307,0.9902912621359223,0.9855072463768116,0.9979674796747967,0.9959432048681541,0.9969543147208122,0.00038494239639390835,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
114,0.0005894871041860006,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.0004336817468197754,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
115,0.0006996358363129723,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.00032921692343966275,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
116,0.0006574876594744723,0.9932885906040269,0.9932885906040269,0.9932885906040269,0.9932885906040269,0.9805825242718447,0.9805825242718447,0.9805825242718447,0.9959432048681541,0.9959432048681541,0.9959432048681541,0.00033072698017544796,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
117,0.0005967913784599244,0.9916107382550335,0.9915880285761018,0.9916107382550335,0.9915945265203249,0.9803921568627451,0.970873786407767,0.975609756097561,0.9939271255060729,0.9959432048681541,0.9949341438703141,0.000389506373141936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
118,0.000764507508521037,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.0004259019882274454,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
119,0.00042035778900045877,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.00047118021659678063,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
120,0.0009112374463678031,0.9932885906040269,0.9933426059713989,0.9932885906040269,0.993235699408867,1.0,0.9611650485436893,0.9801980198019802,0.9919517102615694,1.0,0.9959595959595959,0.00036669437439124656,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
121,0.0010062423646028135,0.9865771812080537,0.9865226202309103,0.9865771812080537,0.9864713988177342,0.9797979797979798,0.941747572815534,0.9603960396039604,0.9879275653923542,0.9959432048681541,0.9919191919191919,0.0004271266117829504,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
122,0.0007628511356958657,0.9949664429530202,0.9949968878545138,0.9949664429530202,0.9949368834947507,1.0,0.970873786407767,0.9852216748768473,0.9939516129032258,1.0,0.9969666329625885,0.0004874334261196372,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
123,0.0005923467424570039,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.00029682116067324506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
124,0.0008105055828291248,0.9899328859060402,0.9898935531137005,0.9899328859060402,0.9898937266942753,0.9801980198019802,0.9611650485436893,0.9705882352941176,0.9919191919191919,0.9959432048681541,0.9939271255060729,0.0003780130650098092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
125,0.0013712471592843207,0.9832214765100671,0.9831292525225678,0.9832214765100671,0.9831562111571254,0.9603960396039604,0.941747572815534,0.9509803921568627,0.9878787878787879,0.9918864097363083,0.9898785425101214,0.00042153307824276836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
126,0.0021134938942362247,0.9832214765100671,0.9832214765100671,0.9832214765100671,0.9832214765100671,0.9514563106796117,0.9514563106796117,0.9514563106796117,0.9898580121703854,0.9898580121703854,0.9898580121703854,0.0004024404474540345,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
127,0.0010743476872351145,0.9916107382550335,0.9916949677906256,0.9916107382550335,0.9915275578304847,1.0,0.9514563106796117,0.9751243781094527,0.9899598393574297,1.0,0.9949545913218971,0.00032078069494099624,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
128,0.0009524238148576036,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.0003315994903545252,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
129,0.0005358624488471589,0.9916107382550335,0.9915880285761018,0.9916107382550335,0.9915945265203249,0.9803921568627451,0.970873786407767,0.975609756097561,0.9939271255060729,0.9959432048681541,0.9949341438703141,0.000341358797737216,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
130,0.0008320989807592642,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.970873786407767,0.970873786407767,0.970873786407767,0.9939148073022313,0.9939148073022313,0.9939148073022313,0.0004272408347464348,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
131,0.0008607145985619684,0.9899328859060402,0.9899326131011547,0.9899328859060402,0.9898535491133006,0.98989898989899,0.9514563106796117,0.9702970297029703,0.9899396378269618,0.9979716024340771,0.9939393939393939,0.0004186521943708594,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
132,0.0006151494629456093,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9966442953020134,0.9902912621359223,0.9902912621359223,0.9902912621359223,0.9979716024340771,0.9979716024340771,0.9979716024340771,0.0003737319157702611,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
133,0.0005281058994853156,0.9932885906040269,0.9933426059713989,0.9932885906040269,0.993235699408867,1.0,0.9611650485436893,0.9801980198019802,0.9919517102615694,1.0,0.9959595959595959,0.00041675519966989156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
134,0.0009110179013297612,0.9916107382550335,0.9915880285761018,0.9916107382550335,0.9915945265203249,0.9803921568627451,0.970873786407767,0.975609756097561,0.9939271255060729,0.9959432048681541,0.9949341438703141,0.0004070480572897316,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
135,0.0004404886452256133,0.9932885906040269,0.9933426059713989,0.9932885906040269,0.993235699408867,1.0,0.9611650485436893,0.9801980198019802,0.9919517102615694,1.0,0.9959595959595959,0.0003033341463317707,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
136,0.001081499174407577,0.9865771812080537,0.9867164733825022,0.9865771812080537,0.986628072914699,0.9523809523809523,0.970873786407767,0.9615384615384616,0.9938900203665988,0.9898580121703854,0.991869918699187,0.0003189926571681495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
137,0.0009299695480852419,0.9916107382550335,0.9916009958865556,0.9916107382550335,0.9915614724912512,0.99,0.9611650485436893,0.9753694581280788,0.9919354838709677,0.9979716024340771,0.9949443882709808,0.0003681282009679399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
138,0.0004501112464474727,0.9949664429530202,0.9949952990753448,0.9949664429530202,0.9949760461982752,0.9807692307692307,0.9902912621359223,0.9855072463768116,0.9979674796747967,0.9959432048681541,0.9969543147208122,0.000394821339661893,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
139,0.0011282367342707995,0.9899328859060402,0.9898935531137005,0.9899328859060402,0.9898937266942753,0.9801980198019802,0.9611650485436893,0.9705882352941176,0.9919191919191919,0.9959432048681541,0.9939271255060729,0.0003412933887338778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
140,0.0010050214436795912,0.9916107382550335,0.9915880285761018,0.9916107382550335,0.9915945265203249,0.9803921568627451,0.970873786407767,0.975609756097561,0.9939271255060729,0.9959432048681541,0.9949341438703141,0.0004169850160161521,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
141,0.0016413320691149756,0.9832214765100671,0.9831753037660459,0.9832214765100671,0.9830205401602077,0.979381443298969,0.9223300970873787,0.95,0.9839679358717435,0.9959432048681541,0.9899193548387096,0.0003776274349590476,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
142,0.0011609396834751503,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.00041947936976716025,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
143,0.0011780417728200305,0.9899328859060402,0.9899326131011547,0.9899328859060402,0.9898535491133006,0.98989898989899,0.9514563106796117,0.9702970297029703,0.9899396378269618,0.9979716024340771,0.9939393939393939,0.00040012351299742325,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
144,0.001229184394703878,0.9865771812080537,0.9865226202309103,0.9865771812080537,0.9864713988177342,0.9797979797979798,0.941747572815534,0.9603960396039604,0.9879275653923542,0.9959432048681541,0.9919191919191919,0.00039505034266352254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
145,0.0004860778802524527,0.9949664429530202,0.995108902114727,0.9949664429530202,0.9949948880494758,0.9716981132075472,1.0,0.9856459330143541,1.0,0.9939148073022313,0.9969481180061037,0.0005142963100724773,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
146,0.000663077330994951,0.9916107382550335,0.9916009958865556,0.9916107382550335,0.9915614724912512,0.99,0.9611650485436893,0.9753694581280788,0.9919354838709677,0.9979716024340771,0.9949443882709808,0.00046400691151318935,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
147,0.0007237653385132126,0.9916107382550335,0.9916523173040198,0.9916107382550335,0.9916267436637919,0.9711538461538461,0.9805825242718447,0.9758454106280193,0.9959349593495935,0.9939148073022313,0.9949238578680203,0.0003462892632006399,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
148,0.0013167232895369997,0.9815436241610739,0.981623371990044,0.9815436241610739,0.9815788360603424,0.9423076923076923,0.9514563106796117,0.9468599033816425,0.9898373983739838,0.9878296146044625,0.9888324873096447,0.0004430361046774575,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
149,0.0012562922399331684,0.9848993288590604,0.984850513038952,0.9848993288590604,0.9848701477365848,0.9607843137254902,0.9514563106796117,0.9560975609756097,0.9898785425101214,0.9918864097363083,0.9908814589665653,0.0004250986389065749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
150,0.0005826166178171692,0.9949664429530202,0.9949567863446767,0.9949664429530202,0.9949567159121949,0.9901960784313726,0.9805825242718447,0.9853658536585366,0.9959514170040485,0.9979716024340771,0.9969604863221885,0.00043859631573193823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
151,0.0004200436387386098,0.9983221476510067,0.9983255441132516,0.9983221476510067,0.9983189053040651,1.0,0.9902912621359223,0.9951219512195122,0.9979757085020243,1.0,0.9989868287740629,0.0005111324463364662,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
152,0.0009903765856616525,0.9932885906040269,0.9933426059713989,0.9932885906040269,0.993235699408867,1.0,0.9611650485436893,0.9801980198019802,0.9919517102615694,1.0,0.9959595959595959,0.00043910359198090016,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
153,0.0007889822950499169,0.9916107382550335,0.9916009958865556,0.9916107382550335,0.9915614724912512,0.99,0.9611650485436893,0.9753694581280788,0.9919354838709677,0.9979716024340771,0.9949443882709808,0.00047447053471817664,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
154,0.0009684807647507163,0.9949664429530202,0.9949567863446767,0.9949664429530202,0.9949567159121949,0.9901960784313726,0.9805825242718447,0.9853658536585366,0.9959514170040485,0.9979716024340771,0.9969604863221885,0.0004205441699307037,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
155,0.0010735306938822638,0.9916107382550335,0.9916009958865556,0.9916107382550335,0.9915614724912512,0.99,0.9611650485436893,0.9753694581280788,0.9919354838709677,0.9979716024340771,0.9949443882709808,0.00044895624023105876,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
156,0.0006462610611885836,0.9916107382550335,0.9916009958865556,0.9916107382550335,0.9915614724912512,0.99,0.9611650485436893,0.9753694581280788,0.9919354838709677,0.9979716024340771,0.9949443882709808,0.0003228234963166534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
157,0.0004914690546641414,0.9949664429530202,0.9949567863446767,0.9949664429530202,0.9949567159121949,0.9901960784313726,0.9805825242718447,0.9853658536585366,0.9959514170040485,0.9979716024340771,0.9969604863221885,0.0004823127052052909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
158,0.0004811514168587082,0.9949664429530202,0.9949567863446767,0.9949664429530202,0.9949567159121949,0.9901960784313726,0.9805825242718447,0.9853658536585366,0.9959514170040485,0.9979716024340771,0.9969604863221885,0.0004893931374266344,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
159,0.0010567624692261318,0.9899328859060402,0.990053933370096,0.9899328859060402,0.9898123240961247,1.0,0.941747572815534,0.97,0.9879759519038076,1.0,0.9939516129032258,0.000482892867602758,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
160,0.000554091376002453,0.9932885906040269,0.9932757034092671,0.9932885906040269,0.9932624844628501,0.9900990099009901,0.970873786407767,0.9803921568627451,0.9939393939393939,0.9979716024340771,0.9959514170040485,0.0004802570137626573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
161,0.000836283179475057,0.9916107382550335,0.9916523173040198,0.9916107382550335,0.9916267436637919,0.9711538461538461,0.9805825242718447,0.9758454106280193,0.9959349593495935,0.9939148073022313,0.9949238578680203,0.0004519249629791851,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
162,0.0007343922933913617,0.9916107382550335,0.9915880285761018,0.9916107382550335,0.9915945265203249,0.9803921568627451,0.970873786407767,0.975609756097561,0.9939271255060729,0.9959432048681541,0.9949341438703141,0.0003578401547262833,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
163,0.000647504270567415,0.9932885906040269,0.9933426059713989,0.9932885906040269,0.993235699408867,1.0,0.9611650485436893,0.9801980198019802,0.9919517102615694,1.0,0.9959595959595959,0.00032446431636735294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
164,0.0007665331437152454,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.9899328859060402,0.970873786407767,0.970873786407767,0.970873786407767,0.9939148073022313,0.9939148073022313,0.9939148073022313,0.00044377273629925794,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,breast_cancer,classification
