epoch,train_loss,train_accuracy,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_loss,val_accuracy,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1,dataset,task
28,0.042504498591789834,0.98681640625,0.49340820312407335,0.4966822315060432,0.9868164062481467,0.9933644630120864,0.0,0.0,0.15226250886917114,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
29,0.04218195951901949,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.15190333127975464,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
30,0.0420951430614178,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.15161088109016418,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
31,0.04196282533498911,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.15124909579753876,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
32,0.04186459229542659,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.15089726448059082,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
33,0.041594390685741715,0.9867037259615384,0.4933518629798427,0.49665368472747695,0.9867037259596854,0.9933073694549539,0.0,0.0,0.15056508779525757,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
34,0.04144003758063683,0.9867788461538461,0.4933894230759965,0.49667271627297277,0.986778846151993,0.9933454325459455,0.0,0.0,0.1502152383327484,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
35,0.041374499981219955,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.1498803049325943,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
36,0.04117198632313655,0.9869290865384616,0.493464543268304,0.4967107750467895,0.986929086536608,0.993421550093579,0.0,0.0,0.14953461289405823,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
37,0.041139731040367715,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.14918380975723267,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
38,0.04108366599449745,0.9867788461538461,0.4933894230759965,0.49667271627297277,0.986778846151993,0.9933454325459455,0.0,0.0,0.1488615870475769,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
39,0.04081182754956759,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.14851883053779602,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
40,0.04048923345712515,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.14816905558109283,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
41,0.04058875945898203,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.14783358573913574,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
42,0.040338951807755694,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.14743325114250183,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
43,0.040221017140608564,0.9867976262019231,0.4933988131000349,0.496677473934479,0.9867976262000698,0.993354947868958,0.0,0.0,0.14705310761928558,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
44,0.0401230683693519,0.9867976262019231,0.4933988131000349,0.496677473934479,0.9867976262000698,0.993354947868958,0.0,0.0,0.1467210054397583,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
45,0.03989894573505108,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.146339550614357,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
46,0.039780648855062634,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.14595764875411987,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
47,0.039740328605358415,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.14565043151378632,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
48,0.039584884276756875,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.1453041136264801,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
49,0.03940760172330416,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.14494813978672028,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
50,0.03940837658368624,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.14456212520599365,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
51,0.039092421531677246,0.98681640625,0.49340820312407335,0.4966822315060432,0.9868164062481467,0.9933644630120864,0.0,0.0,0.14418217539787292,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
52,0.03895872372847337,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.14371447265148163,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
53,0.038861595667325534,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.14326158165931702,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
54,0.03877827754387489,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.14280100166797638,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
55,0.03868653224064754,0.98681640625,0.49340820312407335,0.4966822315060432,0.9868164062481467,0.9933644630120864,0.0,0.0,0.14239510893821716,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
56,0.03846314320197472,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.1418933868408203,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
57,0.038417887229185835,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.14143997430801392,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
58,0.03826083357517536,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.14095538854599,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
59,0.038120842896975,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.14038491249084473,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
60,0.037956249255400434,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.13984134793281555,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
61,0.03780443393267118,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.1393369734287262,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
62,0.037740196173007674,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.13879553973674774,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
63,0.0375649814422314,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.13822442293167114,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
64,0.0373722268984868,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.13766245543956757,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
65,0.03728900047448965,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.13711172342300415,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
66,0.03722637204023508,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.13656127452850342,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
67,0.03698574808927683,0.9869103064903846,0.4934551532442656,0.49670601801482367,0.9869103064885312,0.9934120360296473,0.0,0.0,0.13592122495174408,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
68,0.036949331943805404,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.13530531525611877,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
69,0.0368662728713109,0.98681640625,0.49340820312407335,0.4966822315060432,0.9868164062481467,0.9933644630120864,0.0,0.0,0.13473820686340332,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
70,0.03679188398214487,0.9869103064903846,0.4934551532442656,0.49670601801482367,0.9869103064885312,0.9934120360296473,0.0,0.0,0.13428841531276703,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
71,0.0366340302504026,0.98681640625,0.49340820312407335,0.4966822315060432,0.9868164062481467,0.9933644630120864,0.0,0.0,0.1337512731552124,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
72,0.036410895677713245,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.13306710124015808,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
73,0.03623264569502611,0.9869103064903846,0.4934551532442656,0.49670601801482367,0.9869103064885312,0.9934120360296473,0.0,0.0,0.13237407803535461,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
74,0.036205218388484076,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.13161230087280273,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
75,0.036096774614774264,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.13087691366672516,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
76,0.03591540226569542,0.9869103064903846,0.4934551532442656,0.49670601801482367,0.9869103064885312,0.9934120360296473,0.0,0.0,0.13009412586688995,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
77,0.03592229806459867,0.9868539663461539,0.4934269831721503,0.4966917463793558,0.9868539663443006,0.9933834927587116,0.0,0.0,0.12931422889232635,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
78,0.0357585778603187,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.12842825055122375,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
79,0.0355658416564648,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.1277265101671219,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
80,0.03542689176706167,0.9867788461538461,0.4933894230759965,0.49667271627297277,0.986778846151993,0.9933454325459455,0.0,0.0,0.12702633440494537,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
81,0.035397314108335055,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.12642018496990204,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
82,0.03536968047802265,0.9868915264423077,0.49344576322022715,0.49670126089293115,0.9868915264404543,0.9934025217858623,0.0,0.0,0.12583783268928528,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
83,0.03518961943112887,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.12536326050758362,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
84,0.03511693156682528,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.12501391768455505,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
85,0.03496548074942369,0.9869103064903846,0.4934551532442656,0.49670601801482367,0.9869103064885312,0.9934120360296473,0.0,0.0,0.12449033558368683,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
86,0.034806991998965926,0.9868351862980769,0.4934175931481118,0.49668698898766794,0.9868351862962236,0.9933739779753359,0.0,0.0,0.12394004315137863,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
87,0.034709818088091336,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.12351304292678833,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
88,0.034564664730658896,0.9868727463942307,0.4934363731961887,0.4966965036811094,0.9868727463923774,0.9933930073622188,0.0,0.0,0.12315244227647781,0.9945068359375,0.497253417965715,0.49862292673817665,0.99450683593143,0.9972458534763533,0.0,0.0,btcv,segmentation
