epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1_score,train_precision_glioma,train_recall_glioma,train_f1_glioma,train_precision_meningioma,train_recall_meningioma,train_f1_meningioma,train_precision_none,train_recall_none,train_f1_none,train_precision_pituitary,train_recall_pituitary,train_f1_pituitary,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_precision_glioma,val_recall_glioma,val_f1_glioma,val_precision_meningioma,val_recall_meningioma,val_f1_meningioma,val_precision_none,val_recall_none,val_f1_none,val_precision_pituitary,val_recall_pituitary,val_f1_pituitary,dataset,task
1,0.0031129800949517396,0.9756140975436098,0.9756129635014164,0.9756140975436098,0.9756106817845493,0.9627092846270928,0.9656488549618321,0.9641768292682927,0.9719696969696969,0.9661144578313253,0.9690332326283988,0.9842171717171717,0.9854614412136536,0.9848389134554643,0.9814285714285714,0.9828326180257511,0.9821300929235168,0.0011678058403839103,0.9921708185053381,0.9921760895042094,0.9921708185053381,0.9921691560942121,0.9874213836477987,0.9936708860759493,0.9905362776025236,0.9911242603550295,0.9852941176470589,0.9882005899705014,0.9948979591836735,0.9948979591836735,0.9948979591836735,0.9943977591036415,0.9943977591036415,0.9943977591036415,hf_brain_tumor,classification
2,0.002034422478621349,0.9814880740477038,0.9814744984351814,0.9814880740477038,0.9814719990482613,0.9726235741444867,0.9763358778625955,0.9744761904761905,0.9748858447488584,0.9646084337349398,0.9697199091597275,0.9924194567277321,0.993046776232617,0.9927330173775671,0.9836415362731152,0.9892703862660944,0.9864479315263909,0.000848081741718993,0.9921708185053381,0.9921984193799723,0.9921708185053381,0.9921673935733816,0.9968051118210862,0.9873417721518988,0.9920508744038156,0.9882005899705014,0.9852941176470589,0.9867452135493373,0.9874055415617129,1.0,0.9936628643852978,0.9971910112359551,0.9943977591036415,0.9957924263674615,hf_brain_tumor,classification
3,0.0016232659869868816,0.9839800640797437,0.9839758447231647,0.9839800640797437,0.9839767579268713,0.9785768936495792,0.9763358778625955,0.9774551012609859,0.9751506024096386,0.9751506024096386,0.9751506024096386,0.9917721518987341,0.9905183312262958,0.9911448450347881,0.9885958660014256,0.9921316165951359,0.9903605855051767,0.010513839201696774,0.9615658362989323,0.965376956644244,0.9615658362989323,0.9617299319097564,1.0,0.9873417721518988,0.9936305732484076,0.9850299401197605,0.9676470588235294,0.9762611275964391,0.8888888888888888,1.0,0.9411764705882353,1.0,0.8907563025210085,0.9422222222222222,hf_brain_tumor,classification
4,0.002042132553072255,0.9843360626557494,0.9843605944918048,0.9843360626557494,0.9843449763520739,0.9794050343249427,0.9801526717557252,0.9797787104158718,0.9745508982035929,0.9804216867469879,0.9774774774774775,0.9936628643852978,0.9911504424778761,0.9924050632911392,0.9877961234745154,0.9842632331902719,0.9860265137943389,0.0007110861596134342,0.99644128113879,0.9964497880626986,0.99644128113879,0.9964426358837092,0.9968454258675079,1.0,0.9984202211690363,0.9912023460410557,0.9941176470588236,0.9926578560939795,1.0,0.9948979591836735,0.9974424552429667,0.9971988795518207,0.9971988795518207,0.9971988795518207,hf_brain_tumor,classification
5,0.002280084290053502,0.9818440726237095,0.9818501418355461,0.9818440726237095,0.9818387240739028,0.9748283752860412,0.9755725190839695,0.9752003052270126,0.9765684051398337,0.9728915662650602,0.974726518294983,0.9904640813731723,0.9848293299620733,0.9876386687797147,0.9836995038979447,0.9928469241773963,0.988252046991812,0.0006614329489743424,0.994306049822064,0.9943187023929877,0.994306049822064,0.9943030231812513,0.9905660377358491,0.9968354430379747,0.9936908517350158,0.9940652818991098,0.9852941176470589,0.9896602658788775,1.0,0.9974489795918368,0.9987228607918263,0.9916434540389972,0.9971988795518207,0.994413407821229,hf_brain_tumor,classification
6,0.004439461563344834,0.963688145247419,0.9637530718021621,0.963688145247419,0.9636995458355715,0.9572192513368984,0.9564885496183206,0.9568537609774723,0.9518434913468774,0.9525602409638554,0.952201731275875,0.980806142034549,0.9690265486725663,0.9748807631160572,0.9618913196894848,0.974964234620887,0.9683836589698046,0.0020198503189332436,0.9822064056939501,0.9829635908361778,0.9822064056939501,0.9822850944293549,0.9936908517350158,0.9968354430379747,0.995260663507109,0.9415041782729805,0.9941176470588236,0.9670958512160229,0.9973404255319149,0.9566326530612245,0.9765625,0.9971671388101983,0.9859943977591037,0.9915492957746479,hf_brain_tumor,classification
7,0.0014157854699132345,0.9884300462798149,0.9884306863287894,0.9884300462798149,0.9884303018343409,0.9862595419847329,0.9862595419847329,0.9862595419847329,0.9849510910458992,0.9856927710843374,0.9853217914941663,0.993046776232617,0.993046776232617,0.993046776232617,0.9885468861846815,0.9878397711015737,0.9881932021466905,0.0006976872297282268,0.9914590747330961,0.9915679056326832,0.9914590747330961,0.9914763426288272,1.0,0.9968354430379747,0.9984152139461173,0.9740634005763689,0.9941176470588236,0.9839883551673945,0.9948320413436692,0.9821428571428571,0.9884467265725289,0.9971910112359551,0.9943977591036415,0.9957924263674615,hf_brain_tumor,classification
8,0.0017880979322616327,0.9832680669277323,0.9832772289007274,0.9832680669277323,0.9832678489452917,0.9778117827084928,0.9755725190839695,0.9766908674054261,0.9721385542168675,0.9721385542168675,0.9721385542168675,0.9955555555555555,0.9911504424778761,0.9933481152993349,0.9850852272727273,0.9921316165951359,0.9885958660014256,0.000934239722841363,0.9950177935943061,0.9950320329502623,0.9950177935943061,0.9950179074439699,1.0,1.0,1.0,0.9883040935672515,0.9941176470588236,0.9912023460410557,0.9949109414758269,0.9974489795918368,0.9961783439490446,0.9971751412429378,0.988795518207283,0.9929676511954993,hf_brain_tumor,classification
9,0.0019416170488663705,0.9807760768956925,0.9807801332083432,0.9807760768956925,0.9807748248108241,0.9726651480637813,0.9778625954198473,0.975256947087933,0.975775927327782,0.9706325301204819,0.9731974329935825,0.9861023373341756,0.9867256637168141,0.9864139020537125,0.9871152469577666,0.9864091559370529,0.9867620751341681,0.00320065851916569,0.9800711743772242,0.9803181572270022,0.9800711743772242,0.9799543689740262,0.9693251533742331,1.0,0.9844236760124611,0.9845679012345679,0.9382352941176471,0.9608433734939759,0.9701492537313433,0.9948979591836735,0.982367758186398,0.9971671388101983,0.9859943977591037,0.9915492957746479,hf_brain_tumor,classification
10,0.0020742581038854834,0.9822000711997152,0.9821992068572712,0.9822000711997152,0.9821984452219062,0.9793420045906657,0.9770992366412213,0.9782193351165457,0.9713855421686747,0.9713855421686747,0.9713855421686747,0.9911392405063291,0.9898862199747156,0.9905123339658444,0.985032074126871,0.9885550786838341,0.9867904319885755,0.0009150673948506761,0.9907473309608541,0.990826320370494,0.9907473309608541,0.9907541526009208,1.0,0.9841772151898734,0.9920255183413078,0.9794721407624634,0.9823529411764705,0.9809104258443465,0.9849246231155779,1.0,0.9924050632911392,1.0,0.9943977591036415,0.9971910112359551,hf_brain_tumor,classification
