dataset,task,epoch,train_loss,train_accuracy,train_precision,train_recall,train_f1_score,train_precision_glioma,train_recall_glioma,train_f1_glioma,train_precision_meningioma,train_recall_meningioma,train_f1_meningioma,train_precision_none,train_recall_none,train_f1_none,train_precision_pituitary,train_recall_pituitary,train_f1_pituitary,val_loss,val_accuracy,val_precision,val_recall,val_f1_score,val_precision_glioma,val_recall_glioma,val_f1_glioma,val_precision_meningioma,val_recall_meningioma,val_f1_meningioma,val_precision_none,val_recall_none,val_f1_none,val_precision_pituitary,val_recall_pituitary,val_f1_pituitary,train_precision_NPancreas,train_recall_NPancreas,train_f1_NPancreas,train_precision_PPancreas,train_recall_PPancreas,train_f1_PPancreas,val_precision_NPancreas,val_recall_NPancreas,val_f1_NPancreas,val_precision_PPancreas,val_recall_PPancreas,val_f1_PPancreas,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1
brain_mri_nd5,classification,11,0.003357797399594769,0.9636606452519857,0.9636599959502307,0.9636606452519857,0.9636530316882974,0.961351590106007,0.9552337063857801,0.9582828838745184,0.9518005540166204,0.9541793946126076,0.9529884898072389,0.9773554387383745,0.9745967741935484,0.9759741570765192,0.9690265486725663,0.9763165227082753,0.9726578764746704,0.001734329259413456,0.9800393590104021,0.9801793949957441,0.9800393590104021,0.9799936824712834,0.9881278538812786,0.9686660698299016,0.9783001808318263,0.9824175824175824,0.9654427645788337,0.9738562091503268,0.9754500818330606,0.994991652754591,0.9851239669421488,0.971307120085016,0.9989071038251366,0.9849137931034483,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,12,0.003146053949059252,0.967456245167639,0.9674309137049887,0.967456245167639,0.967431809348179,0.9650856389986825,0.9644502962475313,0.9647678630227198,0.9615600448933782,0.9516800888642044,0.9565945568736915,0.9778938906752411,0.9810483870967742,0.9794685990338164,0.9690693178679922,0.9777096684313179,0.9733703190013869,0.0017130974863006794,0.9848186674163621,0.9849326448887613,0.9848186674163621,0.9848348972747497,0.9927536231884058,0.981199641897941,0.9869428185502026,0.9692470837751855,0.9870410367170627,0.9780631353665061,0.9867549668874173,0.994991652754591,0.9908561928512053,0.9900662251655629,0.980327868852459,0.985172981878089,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,13,0.003787166959564019,0.9605679342096015,0.9605387076916682,0.9605679342096015,0.9605508049635649,0.960456942003515,0.9594031160851437,0.9599297398177626,0.9458856345885635,0.9416828658705915,0.9437795713888116,0.9722668810289389,0.9754032258064517,0.9738325281803543,0.9672404219877846,0.9707439398161047,0.9689890140453344,0.0017622860381183352,0.9820073095305032,0.9822821051378388,0.9820073095305032,0.9819546394175279,0.9848349687778769,0.9883616830796778,0.9865951742627346,0.9887640449438202,0.9503239740820735,0.9691629955947136,0.9983221476510067,0.993322203672788,0.99581589958159,0.9621052631578947,0.9989071038251366,0.9801608579088472,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,14,0.0034763351831650106,0.9618331341814859,0.9618373745852092,0.9618331341814859,0.961830783009079,0.9576103667911268,0.956769804696072,0.9571899012074643,0.9540773726690788,0.9519577895029159,0.9530164025576869,0.9773003648155655,0.9721774193548387,0.9747321609055993,0.9643054786939679,0.9710225689607133,0.9676523670692767,0.0012306348349298683,0.987630025302221,0.9876944981689316,0.987630025302221,0.9876125177121345,0.9936536718041704,0.981199641897941,0.9873873873873874,0.9890710382513661,0.9773218142548596,0.9831613253666486,0.9835796387520526,1.0,0.9917218543046358,0.9817204301075269,0.9978142076502732,0.9897018970189702,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,15,0.002704821551012294,0.9720250228438884,0.9720246349682053,0.9720250228438884,0.9720182474843825,0.9712214411247804,0.9701558042571867,0.9706883302228565,0.9648731530526903,0.9611219105803943,0.9629938786867001,0.9825769854132901,0.9778225806451613,0.9801940177849636,0.9729281767955801,0.9813318473112288,0.9771119434040783,0.0012431628836487992,0.9895979758223222,0.989600312952036,0.9895979758223222,0.9895933190335392,0.9892761394101877,0.991047448522829,0.9901610017889088,0.9880304678998912,0.980561555075594,0.9842818428184282,0.998330550918197,0.998330550918197,0.998330550918197,0.9858695652173913,0.9912568306010929,0.9885558583106268,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,16,0.003306353405463495,0.9656990229844662,0.9657273857581626,0.9656990229844662,0.9657108540410247,0.9607628233231039,0.9618169848584596,0.9612896150893738,0.9543568464730291,0.9580672035545682,0.9562084257206208,0.9785164167004459,0.9733870967741935,0.9759450171821306,0.9746022885849847,0.972972972972973,0.973786949247072,0.0013330528227989932,0.9842563958391903,0.9846272435793763,0.9842563958391903,0.9842403899850614,0.9990680335507922,0.9597135183527306,0.9789954337899544,0.9612970711297071,0.9924406047516199,0.9766206163655685,0.9835796387520526,1.0,0.9917218543046358,0.9912948857453754,0.9956284153005465,0.9934569247546347,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,17,0.0026929200276207244,0.9715330006326,0.9715276027063109,0.9715330006326,0.9715298117727578,0.9689973614775725,0.9670836076366031,0.9680395387149917,0.9611327040533038,0.9613996112191058,0.9612661391087047,0.9798630688683044,0.9810483870967742,0.9804553697360467,0.9794101279910963,0.9807745890220118,0.9800918836140888,0.000832814446656402,0.9921281979195952,0.9921747130376983,0.9921281979195952,0.9921255411851165,0.9972948602344455,0.990152193375112,0.9937106918238994,0.9934569247546347,0.9838012958963283,0.9886055344546935,0.9933554817275747,0.998330550918197,0.9958368026644463,0.9838536060279871,0.9989071038251366,0.9913232104121475,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,18,0.002360588187752317,0.9766640894074646,0.9766649139607806,0.9766640894074646,0.9766636571560706,0.9751375137513751,0.9725696730305026,0.973851900681169,0.967849223946785,0.9697306303804498,0.968789013732834,0.9863013698630136,0.9870967741935484,0.9866989117291415,0.9807906458797327,0.9816104764558373,0.9812003899178388,0.0008145278448511335,0.9921281979195952,0.992136814232624,0.9921281979195952,0.9921219750442576,0.9892857142857143,0.9919427036705462,0.9906124273580689,0.9934569247546347,0.9838012958963283,0.9886055344546935,0.9966555183946488,0.994991652754591,0.9958228905597326,0.9913232104121475,0.9989071038251366,0.995100707675558,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,19,0.0025437329023763684,0.9735010894777536,0.9735022758234677,0.9735010894777536,0.973496044160506,0.9723817940786567,0.9657669519420672,0.969063084883849,0.9634854771784233,0.9672313246320466,0.9653547671840355,0.9834810636583401,0.9842741935483871,0.9838774687625957,0.9780799112097669,0.9821677347450544,0.9801195606839983,0.001665375106487531,0.9834129884734326,0.9834386025281961,0.9834129884734326,0.9833915137946185,0.9811827956989247,0.9803043867502238,0.980743394536498,0.9814004376367614,0.968682505399568,0.975,0.9966386554621849,0.989983305509182,0.9932998324958124,0.9796137339055794,0.9978142076502732,0.9886302111532215,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,20,0.003533937337926404,0.9645041118999086,0.9645790153388442,0.9645041118999086,0.9645313809910345,0.9640969162995595,0.9605003291639236,0.9622952621743431,0.9447802197802198,0.955012496528742,0.9498688026515675,0.9792935444579781,0.9725806451612903,0.975925551284645,0.9748883928571429,0.9735302312621901,0.9742088387006831,0.008183761252918236,0.9283103739105988,0.9326374965155939,0.9283103739105988,0.9277913720361303,0.9316239316239316,0.9758281110116384,0.9532138172278094,0.8535402521823472,0.9503239740820735,0.8993357179356157,0.9898477157360406,0.9766277128547579,0.9831932773109243,0.9764705882352941,0.8163934426229508,0.8892857142857142,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,21,0.013751654705755272,0.8471216700639629,0.8475410096746275,0.8471216700639629,0.8470686972125553,0.8579868211770052,0.8286153170945798,0.8430453226166555,0.8361213495888857,0.8189391835601222,0.8274410774410774,0.8001516875237011,0.8508064516129032,0.8247019738127809,0.8784817039868924,0.8963499582056283,0.887325886084678,0.005960550025159937,0.9387123980882767,0.9400178113579803,0.9387123980882767,0.9389367858719413,0.9499536607970342,0.9176365264100269,0.9335154826958105,0.9372294372294372,0.9352051835853131,0.9362162162162162,0.875,0.9582637729549248,0.9147410358565737,0.9732739420935412,0.9551912568306011,0.9641478212906784,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,22,0.010401699838121232,0.8867646025163421,0.8867962680951775,0.8867646025163421,0.8866768535852729,0.8904729576827336,0.8635066929997806,0.8767825311942959,0.8658570245652774,0.8711469036378784,0.8684939091915836,0.8592826172644856,0.8790322580645161,0.8690452461630457,0.9221491228070176,0.9373084424630816,0.9296669890838746,0.006586443018592372,0.9389935338768626,0.9410216779675974,0.9389935338768626,0.9388150522988409,0.9815533980582525,0.9051029543419875,0.9417792268281323,0.9393939393939394,0.9038876889848813,0.9212988442487617,0.9263322884012539,0.986644407345576,0.9555375909458367,0.9028056112224448,0.9846994535519126,0.9419759539989545,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,23,0.0067583108232459055,0.9303437126590286,0.9302335508631998,0.9303437126590286,0.9302485586531895,0.9274281955711466,0.9282422646477946,0.9278350515463918,0.918321043675553,0.8991946681477367,0.9086572190262382,0.9372,0.944758064516129,0.9409638554216867,0.9409340659340659,0.9543048202842017,0.9475722783234196,0.002284374741964631,0.9758223221816137,0.9759065135064848,0.9758223221816137,0.9757431044621432,0.9845313921747043,0.9686660698299016,0.9765342960288809,0.9734806629834254,0.9514038876889849,0.9623156744948116,0.9691558441558441,0.996661101836394,0.9827160493827161,0.9722518676627535,0.9956284153005465,0.9838012958963283,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,24,0.004194978559251586,0.9563506009699867,0.9563118745229447,0.9563506009699867,0.9563156320486872,0.9539546155540868,0.9501865262233926,0.9520668425681619,0.950070126227209,0.9405720633157456,0.9452972369522746,0.9631557869443332,0.969758064516129,0.9664456499899537,0.960838389409818,0.9707439398161047,0.9657657657657658,0.0017909891899145715,0.9822884453190891,0.9823520135544246,0.9822884453190891,0.982284353356975,0.98816029143898,0.9713518352730528,0.9796839729119639,0.9711538461538461,0.9816414686825053,0.9763694951664876,0.9801980198019802,0.991652754590985,0.9858921161825727,0.9880043620501636,0.9901639344262295,0.9890829694323144,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,25,0.003225186359833285,0.9668939340690237,0.9668821258250077,0.9668939340690237,0.9668875519601839,0.963556531284303,0.9631336405529954,0.9633450395083406,0.9560378408458542,0.9541793946126076,0.9551077136900625,0.9714055577929923,0.9725806451612903,0.9719927463227886,0.9788595271210014,0.9804959598774031,0.9796770601336303,0.001312943418657013,0.9850998032049479,0.985159534570866,0.9850998032049479,0.9850434140387551,0.9830960854092526,0.9892569382273948,0.9861668897813476,0.9899777282850779,0.9600431965442765,0.9747807017543859,0.988391376451078,0.994991652754591,0.9916805324459235,0.98068669527897,0.9989071038251366,0.989713048186248,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,26,0.0026682147155870323,0.9700569339987348,0.970056436353639,0.9700569339987348,0.9700562295364492,0.96537365768135,0.966644722405091,0.9660087719298246,0.9677150013915947,0.9655651207997779,0.9666388657214345,0.9701612903225807,0.9701612903225807,0.9701612903225807,0.9782790309106099,0.978824185009752,0.9785515320334262,0.001407377551820853,0.9856620747821198,0.9857416833111687,0.9856620747821198,0.985668181139134,0.990063233965673,0.981199641897941,0.9856115107913669,0.9754010695187165,0.9848812095032398,0.9801182160128963,0.980327868852459,0.998330550918197,0.989247311827957,0.994475138121547,0.9836065573770492,0.989010989010989,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,27,0.003467271182272504,0.9642932452379279,0.9642995406060835,0.9642932452379279,0.9642915440145413,0.9585526315789473,0.9591836734693877,0.9588680487002303,0.9664335664335665,0.9594557067481255,0.9629319955406912,0.9530685920577617,0.9580645161290322,0.9555600241303036,0.9772158933036955,0.9799387015881861,0.9785754034501948,0.0016537143104982772,0.9845375316277762,0.9846330890016267,0.9845375316277762,0.9845224147977013,0.9753737906772207,0.9928379588182632,0.9840283939662822,0.9922566371681416,0.968682505399568,0.980327868852459,0.9849246231155779,0.9816360601001669,0.9832775919732442,0.9880304678998912,0.9923497267759562,0.990185387131952,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,28,0.0035558562378704846,0.961692556406832,0.9616962686708818,0.961692556406832,0.9616878792988469,0.9579960621308248,0.9609392143954356,0.9594653812445223,0.9641356122163071,0.9555678978061649,0.9598326359832636,0.9496981891348089,0.9516129032258065,0.9506545820745217,0.9722376457523598,0.9757592644190582,0.9739952718676123,0.001852841369119374,0.9839752600506044,0.9840757082179161,0.9839752600506044,0.9839679408880948,0.9927338782924614,0.9785138764547896,0.9855725879170424,0.9837133550488599,0.978401727861771,0.9810503519220357,0.983249581239531,0.9799666110183639,0.9816053511705686,0.9744136460554371,0.9989071038251366,0.9865083648138154,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,29,0.002725726017243901,0.9718844450692345,0.9718737982200562,0.9718844450692345,0.9718674419696295,0.9680525164113786,0.9708141321044547,0.9694313575106825,0.9705056179775281,0.9594557067481255,0.9649490294651585,0.9726137736608941,0.9737903225806451,0.9732016925246827,0.9775871610403984,0.9843967679019225,0.9809801471609052,0.0008508715929664066,0.9938150126511105,0.9938285556488312,0.9938150126511105,0.9938150505475875,0.9955116696588869,0.9928379588182632,0.9941730165844913,0.9945770065075922,0.990280777537797,0.9924242424242424,0.9966555183946488,0.994991652754591,0.9958228905597326,0.9891657638136512,0.9978142076502732,0.9934711643090316,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,30,0.0025689334463060514,0.9730090672664652,0.9730109049217563,0.9730090672664652,0.9730011976258096,0.9742630884293885,0.9719113451832346,0.9730857958914644,0.9689944134078212,0.9633435156900861,0.9661607018521098,0.9794022617124394,0.9778225806451613,0.9786117836965295,0.9710344827586207,0.9807745890220118,0.9758802328805101,0.0011034664329880256,0.9884734326679786,0.9885253268139319,0.9884734326679786,0.9884866822615362,0.995483288166215,0.9865711727842436,0.9910071942446043,0.9775160599571735,0.9859611231101512,0.9817204301075269,0.9966499162479062,0.993322203672788,0.9949832775919732,0.985854189336235,0.9901639344262295,0.9880043620501636,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,31,0.001910399398850249,0.9800379559991566,0.9800353470870069,0.9800379559991566,0.9800346103860949,0.9806167400881057,0.9769585253456221,0.9787842145762339,0.975,0.9747292418772563,0.9748646021385918,0.9843121480289622,0.9866935483870968,0.9855014095851792,0.9813940572063315,0.9846753970465311,0.9830319888734353,0.000801473894101008,0.9940961484396964,0.9941040231702262,0.9940961484396964,0.9940974600168354,0.9919499105545617,0.9928379588182632,0.992393736017897,0.9913978494623656,0.9956803455723542,0.9935344827586207,0.9966442953020134,0.991652754590985,0.994142259414226,0.9978094194961665,0.9956284153005465,0.9967177242888403,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,32,0.0014368822001661274,0.9843255781260982,0.9843222586987952,0.9843255781260982,0.9843206180904747,0.9826754385964912,0.9833223612025456,0.9829987934627619,0.9826815642458101,0.9769508469869481,0.9798078262080491,0.9895287958115183,0.9907258064516129,0.9901269393511989,0.9844617092119867,0.9885762050710505,0.9865146670373974,0.0007842934597237782,0.9924093337081811,0.9924424246086139,0.9924093337081811,0.9924136866134364,0.998193315266486,0.9892569382273948,0.9937050359712231,0.9839400428265525,0.9924406047516199,0.9881720430107527,0.9950166112956811,1.0,0.9975020815986678,0.9923413566739606,0.9912568306010929,0.9917987971569163,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,33,0.0015209765527020335,0.9842552892387714,0.984255664181892,0.9842552892387714,0.9842549632183566,0.9809294169224024,0.9820057055080097,0.9814672661476039,0.9824707846410684,0.9805609552901972,0.9815149409312022,0.9890997174000807,0.9879032258064516,0.9885011095420617,0.9869226488592098,0.9882975759264419,0.9876096338577196,0.0006583386985496726,0.9935338768625246,0.9935550624167572,0.9935338768625246,0.9935293063986058,0.9937332139659804,0.9937332139659804,0.9937332139659804,0.9967248908296943,0.9859611231101512,0.991313789359392,0.994991652754591,0.994991652754591,0.994991652754591,0.9891891891891892,1.0,0.9945652173913043,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,34,0.001372438839040404,0.9846770225627328,0.9846781464582055,0.9846770225627328,0.9846771172237835,0.9846356453028973,0.9844195742813254,0.984527597937013,0.9816564758198999,0.9808386559289086,0.9812473954715932,0.9899030694668821,0.9883064516129032,0.9891041162227603,0.9841534612176814,0.9863471719141822,0.985249095463401,0.0006812105966724837,0.9935338768625246,0.9935456589029814,0.9935338768625246,0.9935336649292597,0.9972972972972973,0.991047448522829,0.9941625505163898,0.9924324324324324,0.9913606911447084,0.9918962722852512,0.9916943521594684,0.996661101836394,0.9941715237302248,0.991304347826087,0.9967213114754099,0.9940054495912807,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,35,0.0012759115888766011,0.9867154002952133,0.9867150847567328,0.9867154002952133,0.9867148279373197,0.9850680720245938,0.9844195742813254,0.9847437163867852,0.9847137298499167,0.9838933629547348,0.9843033754688151,0.9919289749798225,0.9911290322580645,0.991528842275111,0.9872115651932166,0.989412092504876,0.9883106039521291,0.0005597202963242739,0.9952206915940399,0.9952473451811213,0.9952206915940399,0.9952194229831921,0.9990999099909991,0.9937332139659804,0.9964093357271095,0.9967355821545157,0.9892008639308856,0.9929539295392954,0.9950166112956811,1.0,0.9975020815986678,0.9891891891891892,1.0,0.9945652173913043,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,36,0.0012600655828961277,0.9872777113938286,0.9872744298394615,0.9872777113938286,0.9872742655031691,0.9866051822573562,0.9859556725916173,0.9862803204917133,0.985781990521327,0.9819494584837545,0.9838619922092376,0.9907519099316445,0.9935483870967742,0.9921481779746326,0.9872186718532926,0.9899693507940931,0.9885920979410128,0.000585903847602493,0.9955018273826258,0.9955196810732543,0.9955018273826258,0.9955036937127146,0.9982030548068284,0.9946284691136974,0.9964125560538116,0.9892818863879957,0.9967602591792657,0.993006993006993,0.9966722129783694,1.0,0.9983333333333333,0.9978021978021978,0.9923497267759562,0.9950684931506849,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,37,0.0011274900032246925,0.9886834891403669,0.9886832497274134,0.9886834891403669,0.9886832001497997,0.9881448957189901,0.9877112135176651,0.987928007023705,0.9855555555555555,0.9852818661482922,0.9854186918483544,0.9923325262308313,0.9915322580645162,0.9919322307382009,0.989983305509182,0.9913624965171357,0.9906724209940136,0.0006930668229440901,0.9957829631712117,0.9958114008591749,0.9957829631712117,0.9957833639896427,1.0,0.9937332139659804,0.9968567579703638,0.9978260869565218,0.9913606911447084,0.9945828819068255,0.9933665008291874,1.0,0.9966722129783694,0.9902597402597403,1.0,0.9951060358890701,,,,,,,,,,,,,,,,,,,,,,,,
brain_mri_nd5,classification,38,0.00111379515812295,0.9879806002670978,0.987984469037301,0.9879806002670978,0.9879773551425017,0.9844944310984931,0.989247311827957,0.9868651488616462,0.9874125874125874,0.9802832546514857,0.9838350055741361,0.992741935483871,0.992741935483871,0.992741935483871,0.9897021987197329,0.9908052382279187,0.9902534113060428,0.0006519831410499512,0.9955018273826258,0.9955349216291309,0.9955018273826258,0.9955041392355681,1.0,0.9937332139659804,0.9968567579703638,0.996742671009772,0.9913606911447084,0.9940443963183541,0.9966666666666667,0.998330550918197,0.9974979149291076,0.9881209503239741,1.0,0.9940249864204237,,,,,,,,,,,,,,,,,,,,,,,,
