epoch,train_loss,train_accuracy,train_mean_iou,train_mean_dice,train_iou_Class_0,train_dice_Class_0,train_iou_Class_1,train_dice_Class_1,val_loss,val_accuracy,val_mean_iou,val_mean_dice,val_iou_Class_0,val_dice_Class_0,val_iou_Class_1,val_dice_Class_1,dataset,task
1,0.02080164953719738,0.9578459983648255,0.47895660938144946,0.48930190150080694,0.9578458786955593,0.9784691319356933,6.734006733961387e-05,0.00013467106592057995,0.026555800979787655,0.9553000710227273,0.47765003551083357,0.4885695475490428,0.9553000710216671,0.9771390950980856,0.0,0.0,medseg_liver,segmentation
2,0.02030800040378127,0.9582377589026163,0.47942405245499436,0.4899475409253666,0.9582366918665146,0.9786730029587597,0.0006114130434741072,0.0012220788919735073,0.025541909716346047,0.9553000710227273,0.47765003551083357,0.4885695475490428,0.9553000710216671,0.9771390950980856,0.0,0.0,medseg_liver,segmentation
3,0.0199802836706472,0.9563300554142442,0.48135615069459575,0.4951894943850363,0.9563177787177434,0.977671203647248,0.0063945226714481685,0.012707785122824543,0.02427297830581665,0.9553000710227273,0.47765003551083357,0.4885695475490428,0.9553000710216671,0.9771390950980856,0.0,0.0,medseg_liver,segmentation
4,0.019737251969270928,0.9560007494549418,0.4950409395252916,0.5217568274123477,0.9559321937513631,0.977469665671734,0.034149685299220106,0.06604398915296147,0.022925842892039906,0.9552667791193182,0.48046438378371253,0.4941992552403868,0.9552553585887786,0.9771157044962576,0.005673408978646438,0.011282805984515998,medseg_liver,segmentation
5,0.01950561792351479,0.9563556050145349,0.4999680163893562,0.5306632188562586,0.9562684537792328,0.9776454268654774,0.043667578999479546,0.08368101084703969,0.02181451293555173,0.9556218927556818,0.48986560490065617,0.5122292244675475,0.9555730838868213,0.9772818942543035,0.024158125914491017,0.0471765546807916,medseg_liver,segmentation
6,0.019264207329860953,0.9563925099927325,0.4987831505245236,0.5284548784668843,0.9563105277376083,0.9776674144298979,0.04125577331143892,0.07924234250387074,0.0209421000697396,0.9560102982954546,0.494792476859241,0.5212847823205036,0.9559428279270057,0.9774752250199009,0.0336421257914763,0.06509433962110626,medseg_liver,segmentation
7,0.01902817640193673,0.9587828170421512,0.510344845787622,0.5478472333735491,0.9586701812713613,0.978899041235308,0.06201951030388255,0.11679542551179027,0.020560034296729347,0.9568314985795454,0.5027015558250033,0.5353534256676755,0.9567359558673866,0.9778896871584111,0.04866715578262003,0.0928171641769399,medseg_liver,segmentation
8,0.018809446068697198,0.958717523619186,0.49697381927259804,0.523535037512986,0.9586550818252497,0.9788911694772612,0.035292556719946314,0.06817890554871088,0.020606986501000145,0.9580743963068182,0.5181181484757472,0.5618795139075938,0.9579245135916095,0.9785101590401933,0.07831178335988505,0.14524886877499438,medseg_liver,segmentation
9,0.018601287242978118,0.959827511809593,0.49533109612719567,0.5196984110168359,0.959776012279257,0.9794752117238328,0.03088617997513432,0.059921610309839085,0.020864642479202965,0.9617697975852273,0.567561450053062,0.6381422074991303,0.9614601512496516,0.9803514495434462,0.17366274885647248,0.2959329654548144,medseg_liver,segmentation
10,0.018393518619759137,0.9614853969840116,0.5058346229126682,0.5380189350491731,0.9614067327000321,0.9803236796037499,0.05026251312530443,0.09571419049459631,0.02092813632704995,0.9728449041193182,0.6994071610719469,0.7919717871266487,0.9722851447458747,0.9859478456611829,0.42652917739801904,0.5979957285921145,medseg_liver,segmentation
11,0.018267093009726947,0.961525140806686,0.5049472391680014,0.5363793781417799,0.9614496282345387,0.9803459792132619,0.04844485010146426,0.09241277707029791,0.021009046923030506,0.9816339666193182,0.8078030393790645,0.8834328002344999,0.9810289094190823,0.9904236174996149,0.6345771693390466,0.7764419829693848,medseg_liver,segmentation
